Year,Day,Temperature,Score
2012,32,238.75,24.92714285714286
2012,349,238.37,24.048571428571424
2012,348,239.4,23.56
1987,327,242.38,22.858571428571427
1984,346,243.58,21.955714285714265
2001,342,244.7,21.675714285714303
1998,331,242.72,21.47999999999999
1984,345,244.21,21.207142857142852
1987,326,245.58,20.91857142857142
2012,347,241.55,20.862857142857138
2012,350,239.9,20.594285714285707
1995,344,246.43,20.371428571428574
1993,127,268.86,19.575714285714273
2006,19,240.25,19.46571428571428
2012,31,242.3,19.384285714285706
1993,314,247.63,19.220000000000006
1983,23,274.38,19.201428571428558
2001,34,246.25,19.19142857142857
1984,354,246.28,19.161428571428576
1987,328,246.03,18.72142857142858
2003,103,263.43,18.504285714285693
1990,14,246.38,18.455714285714276
2012,351,242.9,18.397142857142846
2007,30,274.23,18.381428571428593
1985,131,268.43,18.219999999999995
2006,311,283.03,18.161428571428548
1994,40,245.96,18.14571428571428
2006,20,242.13,18.04000000000001
1997,350,245.47,17.92857142857145
2010,39,243.72,17.77857142857143
1987,329,247.16,17.725714285714297
2010,37,244.42,17.715714285714295
2003,104,262.68,17.712857142857143
1998,332,244.85,17.678571428571438
2007,26,270.78,17.64285714285711
1993,315,250.53,17.581428571428575
2010,40,243.32,17.57428571428573
2007,29,275.28,17.534285714285687
1999,75,250.42,17.385714285714297
1984,334,244.25,17.19285714285714
2002,364,247.84,17.16285714285714
2002,2,274.05,17.091428571428576
1983,24,272.28,17.089999999999968
2006,9,246.55,17.05857142857142
1994,41,246.91,17.02285714285714
1983,140,272.48,16.894285714285697
1985,132,270.11,16.86857142857141
2000,310,254.82,16.80714285714286
2012,344,244.05,16.799999999999986
1983,22,273.41,16.700000000000028
2013,24,273.55,16.68428571428572
1990,5,248.46,16.678571428571413
1997,356,250.25,16.62142857142857
2007,25,271.48,16.59142857142859
1996,116,266.61,16.58428571428571
1995,313,279.33,16.5842857142857
1979,310,253.08,16.5542857142857
1993,317,251.13,16.47142857142857
2012,29,244.48,16.414285714285715
2006,326,251.65,16.409999999999993
1996,29,246.46,16.37714285714285
1999,76,250.53,16.351428571428574
2006,2,245.73,16.345714285714298
2012,352,245.7,16.332857142857147
2000,2,245.72,16.31000000000001
1999,2,246.15,16.281428571428574
2012,33,245.34,16.279999999999998
1984,344,247.75,16.24285714285714
2009,341,247.22,16.231428571428577
1995,315,280.31,16.201428571428572
1995,343,250.36,16.134285714285706
2006,1,244.7,16.085714285714296
1996,43,245.63,16.04000000000001
1989,331,278.93,16.007142857142867
2006,23,243.53,15.988571428571428
1984,318,254.91,15.957142857142868
1995,70,247.88,15.941428571428576
2007,27,269.68,15.931428571428572
1993,128,272.36,15.869999999999989
2010,38,247.62,15.865714285714278
1984,347,246.78,15.814285714285713
2001,318,279.8,15.780000000000026
1992,164,280.03,15.76571428571432
2004,355,247.85,15.742857142857146
1997,277,294.62,15.73428571428572
1984,335,248.38,15.73142857142858
2013,344,272.42,15.62285714285716
1992,157,276.53,15.614285714285732
2001,320,281.74,15.595714285714289
1993,29,272.15,15.587142857142826
2012,30,243.38,15.560000000000006
1996,28,247.23,15.531428571428588
2007,28,273.08,15.522857142857122
2010,100,267.07,15.49142857142858
2012,34,243.15,15.48714285714286
1979,99,260.78,15.484285714285736
2006,327,252.58,15.449999999999976
2001,35,249.2,15.434285714285734
2001,321,282.1,15.412857142857158
1989,334,278.03,15.40857142857139
2007,313,253.65,15.401428571428568
1988,168,306.5,15.389999999999995
1987,330,250.36,15.375714285714277
1984,336,251.03,15.364285714285712
2010,41,244.55,15.33571428571427
1993,316,252.63,15.328571428571438
1999,74,250.78,15.30999999999999
2010,36,246.6,15.278571428571436
1998,108,265.55,15.261428571428562
2008,106,263.4,15.21571428571431
2010,364,247.12,15.194285714285709
2010,42,243.67,15.190000000000017
1998,109,266.57,15.137142857142862
1984,343,248.88,15.109999999999998
2007,155,277.35,15.105714285714262
1984,113,265.78,15.041428571428591
2006,312,279.53,15.021428571428544
1981,41,271.86,15.02000000000001
2001,343,250.37,14.992857142857149
2006,325,254.3,14.978571428571424
1987,334,250.01,14.958571428571442
1983,18,271.6,14.940000000000017
1997,3,271.85,14.930000000000016
2007,24,270.45,14.922857142857131
2013,23,271.55,14.902857142857162
2001,322,279.47,14.890000000000018
2000,294,260.62,14.868571428571434
1999,327,248.55,14.864285714285703
2009,243,278.98,14.845714285714264
2007,31,272.33,14.705714285714265
1983,322,275.55,14.704285714285732
1984,317,256.06,14.698571428571427
1984,348,246.45,14.681428571428569
1996,42,247.23,14.627142857142863
1997,117,293.62,14.601428571428576
1988,55,248.33,14.598571428571423
2006,21,245.13,14.578571428571442
1997,6,272.82,14.548571428571417
1993,313,252.4,14.535714285714274
2013,9,271.4,14.53285714285711
2006,106,288.78,14.502857142857124
2000,3,247.87,14.47428571428571
1981,72,280.78,14.44857142857141
2004,344,271.05,14.442857142857154
1999,111,265.2,14.415714285714289
1984,36,250.11,14.375714285714272
1995,71,251.48,14.322857142857154
1988,361,271.11,14.308571428571437
1983,20,271.25,14.294285714285715
2005,29,248.78,14.29428571428571
1996,27,250.21,14.289999999999996
2012,35,246.55,14.224285714285713
1988,202,280.21,14.212857142857176
2012,334,250.47,14.208571428571434
1987,12,248.39,14.204285714285723
1979,311,253.38,14.202857142857154
1997,116,293.72,14.188571428571445
2000,326,247.65,14.177142857142846
1984,107,268.33,14.171428571428587
1990,6,250.06,14.171428571428562
1987,298,258.08,14.13571428571431
2000,282,265.97,14.13285714285712
2010,354,245.92,14.118571428571423
1979,242,298.98,14.112857142857154
1983,19,270.68,14.112857142857147
2005,24,244.75,14.104285714285709
2010,99,266.57,14.101428571428569
1999,73,250.25,14.082857142857149
1980,38,249.08,14.044285714285703
2003,343,272.23,14.017142857142877
1998,318,252.42,13.970000000000008
2009,340,249.65,13.950000000000001
2013,348,272.22,13.948571428571455
1996,363,249.45,13.940000000000014
2004,330,274.38,13.92571428571428
2005,31,249.8,13.925714285714276
1987,346,274.88,13.898571428571428
2002,30,272.32,13.855714285714287
1980,208,283.56,13.82714285714286
1979,46,272.63,13.824285714285704
2002,353,253.48,13.8057142857143
1998,312,278.2,13.799999999999986
1994,67,253.76,13.79857142857144
1991,46,243.71,13.798571428571417
2007,359,247.1,13.765714285714287
1993,289,287.98,13.728571428571447
2001,319,278.85,13.72142857142858
1996,273,270.9,13.70285714285716
1982,72,256.15,13.700000000000014
2010,254,276.18,13.69999999999998
2002,135,276.25,13.684285714285709
2003,322,256.73,13.651428571428564
1999,3,249.67,13.638571428571444
1999,166,279.37,13.612857142857138
2012,38,250.25,13.611428571428567
2000,280,268.17,13.59857142857142
1999,65,254.12,13.59285714285714
2006,0,247.18,13.59
1980,177,279.61,13.562857142857126
1987,359,246.63,13.548571428571437
1984,136,276.53,13.53428571428574
1984,352,251.13,13.525714285714287
2012,343,248.55,13.517142857142849
2010,4,270.47,13.508571428571457
1987,347,274.8,13.507142857142863
2001,302,263.0,13.49714285714286
2001,33,251.85,13.488571428571438
1987,360,246.08,13.485714285714275
2000,340,249.25,13.478571428571431
1998,138,274.95,13.47285714285716
1987,357,274.85,13.445714285714315
1997,278,292.39,13.424285714285702
1985,60,251.36,13.408571428571415
1992,158,279.15,13.350000000000014
1984,31,249.53,13.335714285714277
1993,2,248.23,13.321428571428584
2007,23,268.78,13.319999999999974
2002,4,271.63,13.311428571428577
2004,83,260.43,13.287142857142864
1998,330,250.4,13.281428571428572
1986,165,280.13,13.278571428571436
2005,187,305.35,13.255714285714305
2012,346,245.4,13.254285714285706
2006,24,247.38,13.248571428571429
1984,35,249.91,13.245714285714289
1992,17,271.18,13.237142857142857
1997,291,288.95,13.235714285714266
2009,51,247.78,13.231428571428564
1999,9,269.3,13.224285714285717
1999,364,251.2,13.222857142857155
2007,57,250.45,13.204285714285732
1988,346,272.93,13.148571428571435
1982,71,256.55,13.132857142857135
1987,272,294.98,13.130000000000011
1979,25,244.61,13.124285714285687
1995,36,274.03,13.109999999999976
2003,48,252.09,13.094285714285705
1987,324,251.71,13.078571428571419
1980,37,249.5,13.075714285714286
2001,5,247.87,13.072857142857137
1985,58,251.03,13.059999999999999
1988,167,305.28,13.0585714285714
1993,26,273.23,13.031428571428583
2009,356,246.8,13.029999999999976
2011,0,244.12,13.024285714285716
1981,71,279.43,13.015714285714287
2004,115,272.2,13.011428571428578
2007,326,254.35,13.010000000000007
1982,289,288.33,13.009999999999975
1984,311,256.61,13.00857142857142
1996,274,273.58,13.004285714285727
2005,188,304.38,13.000000000000009
1997,147,300.02,12.989999999999984
2008,210,305.8,12.981428571428589
1982,351,269.83,12.957142857142843
2011,288,290.87,12.951428571428576
2005,23,247.63,12.934285714285712
2000,279,269.55,12.92285714285714
2003,321,258.66,12.905714285714266
1996,362,250.71,12.897142857142853
1997,326,247.62,12.88571428571428
1987,94,263.26,12.8757142857143
2001,103,290.49,12.87285714285716
1987,93,261.94,12.862857142857147
2002,288,266.73,12.85857142857141
2000,311,255.22,12.851428571428565
2001,303,263.3,12.828571428571413
2011,351,249.4,12.825714285714273
2005,34,249.25,12.82285714285715
1993,333,254.73,12.821428571428575
1982,79,256.33,12.820000000000018
1992,16,269.41,12.815714285714307
2002,335,248.25,12.805714285714291
1999,34,273.95,12.797142857142843
2005,95,261.05,12.791428571428558
2002,93,261.05,12.78142857142855
2004,354,253.82,12.778571428571427
1995,361,271.15,12.775714285714258
2005,32,251.68,12.767142857142858
1987,20,248.78,12.762857142857143
1998,243,299.92,12.761428571428594
1997,148,299.8,12.754285714285727
2009,299,262.5,12.745714285714282
2009,25,265.15,12.744285714285699
1997,336,249.92,12.728571428571437
1984,353,252.3,12.708571428571409
2002,221,305.68,12.694285714285732
1996,313,253.61,12.679999999999987
1997,351,252.1,12.671428571428574
2004,84,262.25,12.66714285714286
1979,7,252.03,12.662857142857161
2007,18,267.68,12.660000000000009
1987,299,259.03,12.657142857142892
1985,59,250.83,12.65571428571427
1988,56,251.0,12.645714285714275
1998,137,274.45,12.64428571428573
2003,241,297.33,12.641428571428557
1989,147,277.46,12.618571428571443
1998,246,299.49,12.610000000000014
2005,28,249.18,12.597142857142842
1995,158,281.31,12.591428571428569
1999,72,253.2,12.582857142857165
2005,359,271.4,12.577142857142835
2006,26,246.93,12.571428571428564
1987,239,281.53,12.562857142857167
2005,358,268.58,12.55857142857142
2001,260,277.4,12.557142857142887
1996,44,249.88,12.552857142857144
1994,66,252.98,12.52285714285715
2003,6,270.93,12.5157142857143
2013,22,270.72,12.50428571428574
1981,273,269.98,12.497142857142844
1993,339,253.56,12.495714285714289
1996,314,255.33,12.489999999999997
1995,345,251.38,12.488571428571438
1986,52,249.83,12.487142857142848
2005,42,253.2,12.47714285714287
1998,110,267.2,12.47428571428573
1990,157,298.81,12.47142857142858
1994,68,255.03,12.470000000000008
2003,342,273.05,12.468571428571437
2009,143,276.45,12.462857142857152
2003,105,266.5,12.457142857142847
1979,98,262.38,12.455714285714285
1987,134,297.16,12.442857142857163
1999,291,286.87,12.437142857142858
1990,284,289.06,12.42999999999999
2005,43,250.59,12.42571428571428
2010,253,278.82,12.420000000000007
1987,333,252.9,12.405714285714279
1980,25,245.48,12.378571428571421
1980,26,245.73,12.377142857142863
1979,42,269.63,12.375714285714272
1987,30,273.03,12.375714285714256
1986,124,295.79,12.36285714285717
2010,172,283.72,12.359999999999982
2005,35,250.88,12.345714285714296
1982,9,271.43,12.33714285714286
2012,37,250.7,12.332857142857153
1989,3,249.76,12.328571428571431
1989,167,282.48,12.328571428571406
1982,352,272.18,12.320000000000013
2003,9,273.15,12.3085714285714
1994,42,249.48,12.297142857142862
1993,322,253.75,12.287142857142864
1989,119,270.06,12.272857142857138
1988,169,303.25,12.258571428571438
2002,352,253.5,12.255714285714292
2010,355,244.95,12.252857142857152
2010,101,271.32,12.224285714285704
2012,297,263.62,12.219999999999995
1985,133,276.38,12.21857142857144
1994,254,274.78,12.21571428571431
1987,19,247.51,12.211428571428586
1991,52,271.38,12.211428571428561
2006,105,287.2,12.205714285714278
1988,359,268.36,12.200000000000014
2006,10,251.75,12.17285714285714
1995,362,273.28,12.171428571428537
2002,1,272.0,12.16428571428572
2007,21,267.6,12.160000000000021
2002,289,267.15,12.152857142857158
2006,116,293.41,12.137142857142887
1987,273,294.53,12.112857142857122
1984,330,274.18,12.108571428571436
2011,349,252.3,12.10857142857142
1979,6,253.06,12.10571428571428
2011,4,248.07,12.091428571428581
1979,334,272.71,12.089999999999984
2001,341,250.65,12.081428571428575
2005,46,254.1,12.080000000000004
1999,110,266.35,12.079999999999984
2001,317,276.8,12.068571428571435
1992,19,271.8,12.067142857142866
2007,274,275.1,12.05571428571425
2012,345,246.43,12.050000000000008
1993,340,252.78,12.047142857142855
1989,19,268.73,12.035714285714297
1979,94,263.23,12.01999999999999
2009,355,246.92,12.014285714285725
1993,312,255.58,12.014285714285696
1993,28,269.38,12.008571428571425
2012,353,249.77,11.987142857142844
2001,126,294.57,11.978571428571415
2004,274,293.65,11.971428571428541
1987,345,272.33,11.969999999999983
1987,13,249.89,11.968571428571433
1999,141,296.75,11.965714285714293
1985,338,273.38,11.962857142857152
1984,53,250.21,11.96285714285714
1994,348,269.15,11.962857142857132
2011,352,250.8,11.961428571428558
2006,162,300.73,11.96000000000002
1994,0,248.51,11.958571428571434
2013,25,267.6,11.955714285714306
1995,314,275.41,11.951428571428595
1993,323,253.93,11.951428571428567
1996,315,256.05,11.947142857142852
1983,256,277.48,11.94285714285713
1992,136,294.96,11.927142857142835
2010,32,253.92,11.92428571428573
2005,322,259.83,11.911428571428587
1982,35,272.05,11.908571428571447
1993,331,254.66,11.908571428571426
2012,108,289.9,11.904285714285688
2007,41,268.41,11.898571428571447
2006,276,272.05,11.898571428571424
2007,154,281.93,11.891428571428557
2005,45,252.35,11.88571428571428
2004,73,254.05,11.884285714285706
2008,39,253.4,11.879999999999992
2000,28,272.8,11.877142857142868
2001,316,276.9,11.871428571428558
1998,333,250.4,11.868571428571423
2012,36,250.6,11.850000000000007
1992,165,284.75,11.835714285714289
1988,360,267.43,11.835714285714289
1992,181,284.75,11.834285714285718
2000,124,274.67,11.834285714285702
