Year,Day,Temperature,Score
2000,1,268.27,28.079999999999984
1997,65,265.52,27.278571428571404
1986,53,262.16,25.761428571428592
2010,356,269.4,25.64285714285712
1984,35,265.68,25.080000000000005
1998,87,265.87,23.87142857142857
2011,43,264.47,23.81428571428574
2003,38,263.27,23.739999999999977
1988,71,259.83,23.362857142857127
1986,345,267.13,23.33571428571428
2010,355,267.95,23.23142857142856
1997,66,259.52,23.224285714285696
1990,362,265.23,22.92857142857144
2007,336,266.68,22.795714285714297
1981,45,260.48,22.540000000000013
1990,361,264.63,22.408571428571417
2006,4,260.93,22.40571428571429
1997,64,262.9,22.14428571428569
1989,24,219.71,22.04571428571428
1986,348,265.11,21.845714285714298
1990,6,258.16,21.63285714285716
1996,322,267.13,21.2
1997,345,264.72,21.19000000000003
1984,363,263.78,21.00142857142854
1998,88,264.02,20.907142857142837
1990,22,260.75,20.842857142857138
2008,33,259.15,20.83285714285712
1979,45,222.56,20.797142857142862
1997,49,261.4,20.339999999999975
1989,23,222.88,20.317142857142862
1990,363,263.93,20.300000000000008
1997,337,263.17,19.811428571428586
1999,323,263.02,19.784285714285698
2006,20,263.28,19.52571428571426
1986,347,261.29,19.460000000000015
1990,345,227.71,19.42999999999999
1995,68,222.98,19.378571428571437
2013,5,261.92,19.220000000000017
2006,59,256.55,18.95000000000001
2005,56,259.6,18.907142857142876
2013,57,224.82,18.90714285714287
2001,340,261.47,18.825714285714323
1997,25,258.02,18.781428571428552
1989,360,258.36,18.780000000000012
1979,36,225.63,18.688571428571436
1991,68,254.48,18.53142857142856
1990,346,225.58,18.494285714285706
1989,101,232.0,18.407142857142855
1979,74,261.38,18.187142857142845
2013,58,226.72,18.06142857142857
2005,72,259.47,18.052857142857167
1998,2,260.17,17.940000000000015
1998,89,263.1,17.88857142857145
1989,76,255.21,17.752857142857152
1997,8,225.37,17.70142857142857
1987,338,257.91,17.690000000000023
2013,1,263.93,17.674285714285727
2009,48,229.98,17.60714285714287
1982,68,254.65,17.60571428571429
2009,31,261.53,17.601428571428546
1980,291,267.71,17.599999999999977
1984,352,259.36,17.481428571428587
1981,46,254.63,17.402857142857133
1982,364,259.78,17.365714285714255
2012,67,256.82,17.348571428571415
2011,44,258.07,17.265714285714278
2002,328,230.23,17.205714285714297
1999,324,262.22,17.19857142857146
2006,116,272.7,17.188571428571425
1986,313,258.99,17.14000000000001
1984,357,258.48,17.138571428571446
2009,306,262.55,17.13714285714287
1998,85,257.3,17.1257142857143
1983,354,258.96,17.12571428571426
1985,1,258.08,17.077142857142835
1997,7,227.45,16.895714285714295
1998,7,257.37,16.89571428571429
1997,26,255.28,16.895714285714288
2003,56,230.15,16.762857142857143
1994,33,255.88,16.742857142857133
1984,347,230.36,16.734285714285708
1996,324,260.65,16.727142857142844
2002,361,261.88,16.702857142857138
1990,319,231.31,16.691428571428567
1984,358,256.13,16.691428571428567
2006,291,271.63,16.608571428571423
2008,32,257.75,16.595714285714287
1991,319,260.71,16.595714285714262
1995,67,222.88,16.582857142857147
1981,344,258.7,16.572857142857128
1994,312,259.48,16.531428571428588
1995,107,266.41,16.491428571428596
2003,57,229.75,16.487142857142853
1998,313,263.47,16.481428571428605
2002,362,261.53,16.47999999999998
1998,8,255.54,16.45142857142856
1998,84,255.28,16.398571428571433
2012,363,256.15,16.388571428571403
2011,31,229.42,16.384285714285728
1983,328,257.73,16.35428571428573
1995,64,229.71,16.32857142857142
2010,269,244.67,16.305714285714306
1998,86,257.95,16.292857142857134
1990,8,254.73,16.28857142857142
1990,95,260.43,16.28714285714286
1984,293,262.75,16.228571428571428
1986,346,259.31,16.14428571428571
2012,330,264.1,16.130000000000024
2000,55,253.19,16.03571428571428
2011,32,227.17,16.031428571428584
1989,25,222.91,16.031428571428574
1980,64,255.3,16.008571428571436
1994,43,254.61,16.007142857142863
1979,46,225.4,16.002857142857142
1999,325,259.07,15.978571428571419
1987,339,256.28,15.977142857142828
2011,42,258.02,15.882857142857123
