Year,Day,Temperature,Score
1980,106,265.88,23.78999999999999
1990,136,265.33,22.729999999999986
1996,235,266.93,22.351428571428578
1990,117,267.86,21.677142857142865
1991,204,264.38,21.657142857142848
1982,173,224.28,21.579999999999995
1981,225,263.3,21.335714285714296
2010,185,228.5,20.997142857142865
1981,224,263.68,20.97714285714286
1993,169,232.78,20.62285714285715
2011,183,262.55,20.587142857142872
1984,111,262.23,20.380000000000013
1996,251,263.65,20.32714285714283
1987,111,231.46,20.32428571428572
1982,228,230.96,19.911428571428566
1990,116,268.83,19.82142857142855
1987,112,229.36,19.547142857142852
1979,187,231.68,19.492857142857137
1979,188,230.8,19.42571428571428
1990,135,263.75,19.397142857142853
1990,137,263.5,19.318571428571428
1981,215,261.13,19.239999999999988
2002,118,264.25,19.172857142857143
1982,241,231.16,19.14428571428572
1993,171,231.08,19.117142857142852
2012,144,230.28,19.074285714285704
1982,244,230.06,18.957142857142856
1980,105,263.96,18.93857142857141
2010,186,231.12,18.859999999999992
1983,228,264.88,18.854285714285705
1991,78,267.61,18.841428571428583
2011,182,261.2,18.752857142857135
1991,99,263.23,18.7357142857143
1991,212,263.63,18.69571428571428
1983,169,264.8,18.68857142857144
1992,168,268.0,18.630000000000003
1989,241,265.58,18.579999999999977
1982,172,229.08,18.561428571428557
1982,174,225.73,18.35857142857144
1990,118,263.46,18.35428571428569
1979,223,260.93,18.340000000000003
1982,240,229.98,18.26142857142858
1987,195,260.98,18.224285714285724
1992,95,234.31,18.13142857142858
1994,118,231.13,18.12142857142857
1988,254,262.05,17.998571428571438
1982,227,231.08,17.95857142857142
1995,191,262.08,17.90142857142856
1987,110,233.44,17.841428571428576
1983,197,227.0,17.727142857142855
1979,222,258.46,17.67285714285712
1987,196,258.71,17.64428571428569
1980,260,263.85,17.62142857142859
1989,242,262.58,17.605714285714267
2000,103,263.37,17.58000000000001
2007,217,263.48,17.574285714285732
1983,170,263.38,17.565714285714275
1990,111,260.73,17.432857142857156
1989,149,257.93,17.425714285714292
1985,172,260.28,17.404285714285685
1998,108,235.17,17.344285714285725
1995,208,263.58,17.28428571428569
2012,162,235.25,17.249999999999996
1995,95,264.36,17.247142857142865
2007,121,266.58,17.1942857142857
1991,211,265.11,17.15714285714287
1988,253,263.55,17.130000000000013
1991,90,265.88,17.121428571428563
1980,259,261.61,17.111428571428583
1991,203,262.13,17.07857142857142
1984,119,259.5,17.047142857142855
1984,177,231.93,17.044285714285706
1986,138,263.63,17.038571428571423
1983,177,260.38,17.00714285714285
1982,196,255.71,16.97857142857143
2007,218,262.3,16.972857142857155
2012,161,237.23,16.955714285714297
1991,205,260.91,16.932857142857163
2007,184,259.28,16.9285714285714
1991,210,259.58,16.92285714285713
1979,88,261.28,16.87999999999997
1991,100,262.16,16.82428571428574
1992,159,233.18,16.789999999999996
1993,197,230.41,16.774285714285725
2012,199,233.45,16.757142857142874
1987,113,232.78,16.740000000000002
1980,233,260.75,16.722857142857144
1993,202,232.93,16.69428571428571
1987,84,264.66,16.688571428571453
2010,184,233.25,16.682857142857138
1982,224,230.73,16.680000000000017
1993,201,233.11,16.641428571428555
1984,112,256.55,16.632857142857144
1998,111,229.62,16.57857142857143
2012,201,234.84,16.57428571428571
1980,107,260.63,16.574285714285708
1996,250,259.75,16.56142857142857
1987,229,235.61,16.559999999999985
1992,103,235.13,16.54857142857144
1995,187,261.93,16.541428571428575
1989,262,262.18,16.541428571428575
2007,120,265.88,16.524285714285707
2004,194,235.41,16.518571428571438
1993,170,234.68,16.51142857142857
1991,213,263.46,16.50571428571426
1979,186,232.65,16.479999999999997
1992,183,261.86,16.4757142857143
1995,209,262.91,16.452857142857162
2006,236,259.9,16.45285714285712
1980,186,261.43,16.411428571428576
1982,257,233.91,16.408571428571435
1981,226,257.96,16.40714285714284
1995,188,263.43,16.357142857142865
1998,207,262.22,16.301428571428605
1991,160,260.16,16.301428571428595
1981,103,231.28,16.29571428571429
1985,151,260.78,16.284285714285684
1998,161,262.79,16.28285714285717
1993,236,232.98,16.234285714285726
1998,210,263.05,16.19714285714287
1983,201,227.68,16.188571428571418
2007,91,266.25,16.17285714285714
2013,220,261.77,16.09142857142856
1987,178,258.28,16.075714285714252
1983,168,261.68,16.03
2013,129,235.72,16.011428571428578
1993,196,229.9,16.011428571428564
1993,235,234.16,16.004285714285725
1987,228,238.11,16.001428571428562
1986,203,260.76,15.98571428571427
1992,160,232.63,15.957142857142868
1999,164,263.64,15.949999999999992
1981,214,259.05,15.910000000000013
1982,67,241.21,15.907142857142848
