Year,Day,Temperature,Score
2009,157,280.63,6.692857142857155
1992,109,282.58,5.628571428571441
1983,26,286.78,5.241428571428604
1992,174,279.41,5.21714285714283
2009,158,281.35,5.095714285714264
1983,47,286.28,4.900000000000034
1992,175,280.23,4.86857142857141
1992,110,283.28,4.838571428571462
1982,159,281.23,4.835714285714273
1983,48,286.46,4.815714285714307
2001,68,285.87,4.809999999999994
1983,49,287.43,4.779999999999989
1982,189,280.56,4.75285714285714
1994,151,281.28,4.750000000000024
1981,219,288.08,4.735714285714266
1991,113,290.63,4.712857142857136
2012,255,280.78,4.6171428571428885
1980,210,279.98,4.597142857142842
1994,116,282.91,4.534285714285692
1984,186,287.75,4.507142857142851
2005,122,284.3,4.482857142857118
1994,273,279.83,4.478571428571448
2013,341,291.2,4.447142857142841
1983,1,285.75,4.434285714285709
2011,75,293.95,4.432857142857131
2013,333,291.2,4.414285714285711
1991,330,283.03,4.412857142857165
2010,342,283.37,4.401428571428563
1996,141,289.61,4.394285714285713
1985,351,285.18,4.388571428571432
2011,89,294.12,4.382857142857152
1988,164,280.9,4.3685714285714585
2001,69,285.95,4.354285714285733
2001,97,285.75,4.345714285714288
1993,93,284.86,4.341428571428553
2011,146,291.05,4.301428571428581
2002,140,283.7,4.272857142857155
2013,222,288.45,4.26714285714285
1993,27,286.0,4.265714285714288
2005,123,284.8,4.26571428571428
2001,60,286.92,4.262857142857131
1981,153,289.48,4.242857142857166
1989,193,287.35,4.241428571428587
1992,72,285.83,4.238571428571447
1988,129,290.6,4.210000000000028
1983,42,287.36,4.197142857142857
1992,118,282.91,4.188571428571412
1983,41,287.41,4.165714285714265
2001,181,282.24,4.162857142857125
1986,56,293.51,4.161428571428563
1986,345,284.54,4.161428571428554
1990,345,291.36,4.15428571428572
1983,27,287.61,4.147142857142845
1990,71,293.48,4.144285714285729
1983,46,286.83,4.1214285714285745
1995,193,286.71,4.114285714285692
2008,148,283.52,4.1128571428571705
1981,105,291.66,4.101428571428601
1981,220,287.8,4.085714285714305
2012,123,284.97,4.085714285714265
2009,90,286.53,4.081428571428603
1998,213,287.6,4.055714285714308
2001,344,291.45,4.052857142857135
2011,38,294.32,4.049999999999995
2001,345,291.62,4.0414285714285825
2008,334,290.28,4.028571428571411
1988,21,286.83,4.025714285714303
2008,333,290.38,3.9957142857142816
2012,43,287.17,3.9914285714285547
2006,115,291.05,3.988571428571447
2012,328,284.22,3.9871428571428362
2012,44,287.07,3.9857142857142907
1983,31,286.36,3.9828571428571258
1983,50,287.71,3.9757142857142918
2001,361,292.72,3.9742857142857377
1996,142,289.53,3.971428571428549
1989,161,288.65,3.96571428571426
1988,22,287.06,3.962857142857144
1998,232,280.97,3.957142857142831
2002,12,292.57,3.9371428571428413
1993,112,283.93,3.934285714285693
2003,324,283.56,3.9271428571428584
1995,194,287.03,3.924285714285694
1994,39,286.71,3.9214285714285944
2003,106,291.53,3.9214285714285455
2002,276,282.15,3.9157142857143135
2013,313,288.9,3.915714285714273
1992,173,280.46,3.8942857142857292
1992,71,286.0,3.875714285714285
2008,147,283.33,3.871428571428591
1982,302,282.71,3.8685714285714505
1992,327,289.55,3.861428571428592
1997,68,293.37,3.8614285714285757
1997,248,280.52,3.855714285714311
1990,344,290.78,3.8542857142856923
1982,158,282.13,3.8485714285714443
1994,323,283.56,3.8399999999999994
1987,291,281.88,3.8385714285714454
2007,45,288.05,3.828571428571422
2002,198,281.65,3.8271428571428765
2013,342,290.57,3.827142857142852
1995,179,287.58,3.8242857142856956
2002,277,282.12,3.8228571428571416
1983,54,286.43,3.818571428571423
1997,67,293.39,3.8171428571428447
2011,157,289.97,3.814285714285737
2009,91,286.33,3.8142857142857287
2013,255,288.15,3.8057142857142594
1995,4,285.66,3.798571428571409
1994,168,281.66,3.795714285714252
1987,75,287.71,3.78571428571431
2002,117,290.7,3.784285714285691
1992,148,282.0,3.7742857142857082
1993,91,285.65,3.7728571428571707
1993,113,283.8,3.7714285714285603
1982,205,280.65,3.7700000000000142
1992,42,286.96,3.768571428571452
2002,15,293.1,3.767142857142882
1985,39,293.43,3.7614285714285853
2011,23,294.07,3.759999999999983
1989,92,285.43,3.7571428571428505
1985,3,293.11,3.7528571428571644
1998,212,287.12,3.75142857142857
1993,78,286.71,3.7428571428571735
1989,194,286.75,3.7385714285714227
1993,28,286.48,3.7342857142856962
1987,23,293.68,3.7271428571428618
1997,71,293.45,3.7257142857142753
2003,278,281.75,3.7228571428571433
1979,102,291.53,3.721428571428549
2011,169,288.85,3.7200000000000193
1994,260,280.63,3.7142857142857144
1987,182,281.0,3.711428571428574
1989,10,292.33,3.711428571428558
2011,44,293.8,3.7057142857143015
1984,347,291.0,3.702857142857137
2013,9,293.07,3.6999999999999966
1992,176,281.83,3.691428571428584
1987,183,280.46,3.690000000000038
1991,331,283.75,3.6857142857142953
1996,39,293.21,3.682857142857123
1982,364,285.88,3.681428571428577
1986,326,284.09,3.6800000000000233
1995,125,289.33,3.6799999999999824
1995,218,280.55,3.6771428571428504
1980,37,293.78,3.677142857142834
1990,68,292.83,3.6757142857142804
1992,125,283.55,3.675714285714272
1990,133,289.48,3.6728571428571564
1992,141,282.68,3.670000000000008
2012,124,285.6,3.6599999999999846
1995,149,288.68,3.65571428571429
1990,346,291.35,3.6500000000000097
1993,77,286.71,3.641428571428597
1988,141,290.36,3.6371428571428623
1981,158,288.68,3.6371428571428543
2011,191,287.0,3.635714285714276
1988,130,290.36,3.63285714285716
2012,327,284.07,3.632857142857152
2006,114,290.38,3.6314285714285655
1989,305,288.58,3.6314285714285655
2002,116,290.18,3.6271428571428714
1989,160,288.28,3.6257142857142526
1982,172,281.83,3.622857142857153
1994,259,280.81,3.6214285714285745
1992,136,283.28,3.6171428571428805
1982,190,281.58,3.615714285714302
2011,76,293.17,3.6100000000000136
2004,359,286.45,3.6100000000000056
1986,58,293.56,3.608571428571435
2009,172,282.83,3.6014285714285847
2012,3,286.82,3.5985714285714363
1995,150,288.58,3.598571428571396
1992,146,282.23,3.5942857142856934
1992,123,284.38,3.5928571428571394
2001,363,292.57,3.5928571428571314
1995,82,292.0,3.585714285714289
1980,209,280.86,3.5857142857142645
1984,187,287.63,3.5828571428571325
1995,195,287.23,3.5800000000000165
2003,157,288.55,3.5800000000000085
1994,115,284.21,3.5771428571428845
1986,57,293.21,3.5771428571428356
1980,131,284.48,3.5757142857142656
2008,364,292.4,3.5757142857142656
1983,23,287.53,3.572857142857174
2011,190,286.82,3.5642857142857047
1979,101,291.73,3.5614285714285887
1996,174,287.38,3.5614285714285643
1996,38,292.43,3.5600000000000103
2013,328,290.82,3.5557142857142674
2009,337,284.4,3.554285714285738
1989,162,288.71,3.552857142857119
1987,323,284.9,3.551428571428598
