Year,Day,Temperature,Score
1981,205,248.61,38.96571428571429
2002,195,248.38,36.022857142857134
1984,218,243.73,34.47857142857141
1979,179,242.83,34.164285714285725
1981,206,244.83,33.002857142857145
1994,142,244.38,32.912857142857135
1981,204,248.61,32.81714285714287
2004,240,246.15,32.625714285714295
1983,250,247.41,32.46428571428571
1981,222,248.56,31.808571428571433
1994,143,243.36,31.532857142857154
2000,245,248.29,31.164285714285704
1992,166,247.76,30.788571428571423
2005,149,243.1,30.557142857142853
1994,272,249.23,30.47142857142856
2000,244,247.07,30.234285714285708
2012,128,251.38,30.11857142857142
1999,195,191.53,30.045714285714286
2005,166,247.03,30.03571428571428
1984,131,243.41,29.97999999999999
2006,182,198.98,29.970000000000006
1981,223,245.28,29.83285714285714
2007,214,246.38,29.67857142857142
2007,213,245.28,29.069999999999997
2012,163,249.13,28.909999999999993
1994,141,242.08,28.68428571428572
1979,149,204.96,28.682857142857138
2005,167,244.43,28.64714285714286
2012,129,250.23,28.442857142857132
2000,231,243.75,28.41142857142857
2009,182,248.98,28.378571428571426
2000,246,248.0,28.18285714285715
1981,153,245.73,27.895714285714266
1979,150,203.98,27.835714285714296
2006,159,203.73,27.750000000000007
1999,245,199.4,27.538571428571423
2004,239,244.15,27.49000000000001
1995,138,237.75,27.482857142857146
2005,145,200.78,27.472857142857144
1997,148,240.03,27.44857142857143
2002,210,198.5,27.43
1981,155,242.75,27.33285714285714
1985,102,244.23,27.29714285714285
1996,180,243.61,27.138571428571442
1984,217,236.78,27.129999999999995
1981,207,242.08,27.081428571428578
1991,113,245.53,26.90857142857143
1985,237,243.53,26.84857142857143
1982,236,201.0,26.827142857142864
1982,186,242.28,26.77857142857143
1984,130,242.13,26.76857142857142
1994,271,246.46,26.717142857142864
1983,209,200.9,26.50714285714286
2009,190,246.35,26.25571428571428
2007,215,246.08,26.231428571428587
2003,113,244.05,26.21714285714287
1983,249,245.33,26.168571428571436
1984,137,237.11,26.127142857142868
2013,260,247.15,25.99428571428572
2007,142,246.85,25.98714285714285
2007,143,248.93,25.968571428571437
1985,103,239.63,25.949999999999992
1994,223,200.68,25.830000000000002
2005,271,246.33,25.772857142857156
2009,149,241.13,25.71428571428571
2007,57,220.68,25.56428571428571
1979,153,198.96,25.555714285714284
1981,156,238.71,25.532857142857146
1989,262,249.75,25.52142857142857
1979,223,240.13,25.418571428571422
1981,152,243.98,25.41714285714284
1994,278,243.75,25.41428571428571
1980,151,244.03,25.4
2006,160,206.65,25.38714285714285
1984,124,237.28,25.374285714285712
1996,98,249.68,25.35285714285715
1998,126,239.72,25.298571428571428
1991,229,235.58,25.245714285714293
1994,277,244.2,25.245714285714275
2000,247,242.1,25.16142857142857
2013,261,248.92,25.127142857142843
2006,205,245.18,25.102857142857154
1990,186,242.38,25.06857142857142
2002,211,204.28,25.047142857142855
2006,179,200.58,25.004285714285704
1987,160,235.01,24.97142857142856
2010,205,200.42,24.95142857142858
1984,132,240.03,24.948571428571423
1982,184,246.13,24.937142857142852
2008,119,247.59,24.921428571428578
1979,203,237.9,24.771428571428572
1983,248,244.36,24.762857142857154
1999,127,198.2,24.744285714285727
1985,238,242.61,24.695714285714295
1985,184,198.48,24.635714285714297
2000,238,247.4,24.612857142857145
1981,209,245.28,24.609999999999996
1994,273,246.25,24.58142857142857
2000,182,194.72,24.51714285714286
1983,184,204.38,24.46285714285715
2006,180,203.23,24.411428571428583
1979,222,239.93,24.41142857142858
1981,151,242.83,24.371428571428577
1981,116,240.08,24.29857142857144
2001,142,243.95,24.215714285714274
2001,141,245.47,24.20285714285714
1992,236,240.68,24.19714285714286
1983,165,202.13,24.19285714285715
1991,218,236.78,24.171428571428574
1982,185,242.11,24.16285714285715
2000,232,240.62,24.137142857142862
1985,101,242.86,24.124285714285726
1982,153,200.71,24.055714285714284
1980,197,245.06,24.051428571428573
2000,248,243.07,24.03714285714285
2004,238,245.59,24.03571428571429
2006,181,202.5,24.027142857142856
1979,180,233.58,24.017142857142865
1984,122,234.86,24.010000000000012
2002,142,204.93,23.961428571428563
1979,160,240.36,23.9457142857143
2009,183,247.43,23.935714285714294
2002,202,200.75,23.86714285714286
2004,95,245.78,23.854285714285716
2008,78,213.53,23.854285714285712
1979,220,236.13,23.80999999999999
1999,286,252.25,23.80714285714286
1989,118,200.63,23.801428571428577
1992,225,242.08,23.79857142857143
2000,113,201.29,23.787142857142868
2002,196,240.98,23.774285714285703
1991,176,236.98,23.721428571428557
2003,101,239.7,23.714285714285698
2005,272,244.53,23.70285714285714
1980,153,240.8,23.669999999999998
2009,193,243.75,23.654285714285717
2012,94,244.2,23.64571428571427
1981,208,239.16,23.571428571428562
1990,255,198.23,23.55857142857144
2008,227,248.95,23.5542857142857
1999,120,195.85,23.524285714285718
1983,198,201.33,23.51999999999999
1980,147,202.7,23.510000000000016
1991,114,241.76,23.50857142857141
2007,216,246.58,23.49714285714287
1979,148,206.11,23.45714285714285
2004,187,199.55,23.425714285714275
2001,211,245.04,23.39714285714285
1979,280,249.73,23.3342857142857
2002,217,202.09,23.324285714285704
2007,253,208.48,23.322857142857156
2008,149,198.2,23.275714285714294
1995,139,235.73,23.20285714285713
1981,154,241.71,23.2
2007,255,204.13,23.180000000000007
1999,241,238.95,23.164285714285707
1995,203,236.58,23.155714285714293
1982,101,201.75,23.13857142857143
1981,210,243.58,23.112857142857155
2009,181,243.93,23.044285714285724
1989,205,233.43,23.040000000000003
1993,203,198.9,23.032857142857146
1998,228,236.87,23.027142857142866
1999,287,250.62,23.024285714285718
2000,230,240.05,23.010000000000012
2004,188,199.23,23.01
1996,179,241.73,23.005714285714276
1990,116,236.46,23.001428571428573
2004,235,243.85,22.994285714285706
1988,141,239.83,22.990000000000013
1999,244,202.03,22.979999999999997
1984,123,233.78,22.97571428571428
1985,100,240.71,22.961428571428577
1980,198,241.96,22.914285714285718
2008,205,237.1,22.882857142857148
1981,136,199.86,22.85142857142856
1979,159,240.21,22.85
1999,126,197.95,22.838571428571438
1997,245,238.75,22.82571428571428
2013,201,206.8,22.788571428571412
1989,275,248.08,22.735714285714295
1999,89,210.78,22.72
1997,147,238.25,22.708571428571428
2013,259,245.15,22.702857142857148
1984,216,232.28,22.700000000000006
2004,186,197.88,22.7
1993,176,198.41,22.688571428571436
1979,281,250.53,22.678571428571423
1998,230,237.95,22.632857142857137
2009,192,246.75,22.625714285714285
1983,214,199.73,22.60142857142859
2004,109,246.33,22.584285714285727
1995,202,241.98,22.55285714285713
1997,242,198.37,22.52857142857142
1987,179,227.99,22.517142857142865
1995,176,237.06,22.497142857142858
1999,188,200.0,22.48428571428571
2012,231,207.98,22.441428571428585
1980,196,244.38,22.437142857142852
1988,118,238.13,22.405714285714282
1998,125,235.7,22.397142857142846
2010,224,202.42,22.37000000000001
1998,217,244.92,22.347142857142845
2003,252,246.28,22.33857142857143
1991,215,234.43,22.330000000000002
1984,138,233.5,22.279999999999998
2007,58,223.38,22.27857142857144
1983,177,242.36,22.26857142857144
1986,269,240.84,22.258571428571425
1993,178,199.3,22.25857142857142
2003,199,238.1,22.225714285714282
1990,158,196.3,22.222857142857126
1998,127,238.72,22.221428571428568
2012,164,243.65,22.21428571428572
1993,63,251.21,22.198571428571437
1980,253,238.08,22.194285714285723
1988,120,235.88,22.191428571428563
1990,115,237.95,22.187142857142838
1982,152,202.33,22.182857142857134
1999,213,208.94,22.155714285714293
1990,262,208.75,22.152857142857147
1979,142,242.0,22.13428571428571
1981,213,237.68,22.095714285714287
2007,56,223.8,22.07714285714284
1989,203,235.4,22.037142857142857
1981,174,241.78,22.018571428571423
2013,113,242.07,22.01857142857142
1990,256,202.75,22.002857142857145
1992,118,241.68,21.99428571428572
2008,228,238.98,21.985714285714277
1991,217,234.28,21.982857142857142
2003,253,243.13,21.97571428571428
1991,202,236.21,21.96142857142857
2003,182,234.65,21.925714285714292
2007,139,203.73,21.91428571428572
1992,119,236.25,21.88285714285714
1985,212,233.75,21.864285714285717
1987,149,204.58,21.80999999999999
1999,114,200.28,21.79285714285714
2000,236,246.03,21.782857142857143
1980,163,199.56,21.77428571428572
2005,261,249.35,21.76999999999999
2001,114,239.0,21.761428571428578
1992,222,244.53,21.75571428571428
2009,191,245.1,21.724285714285706
1995,106,240.5,21.71142857142857
1989,82,209.15,21.707142857142852
1985,257,208.21,21.707142857142852
1996,75,251.36,21.64857142857144
1982,167,239.23,21.624285714285698
2007,138,200.98,21.614285714285725
1999,109,204.75,21.610000000000003
1981,137,196.86,21.608571428571416
1995,200,236.68,21.592857142857145
2004,128,198.05,21.5542857142857
1980,152,239.46,21.54285714285714
2001,208,203.82,21.535714285714295
2013,128,241.35,21.521428571428565
1994,144,236.4,21.520000000000003
2013,202,207.65,21.507142857142846
2006,250,211.78,21.43285714285714
1999,198,196.97,21.427142857142858
1980,254,239.75,21.418571428571433
2006,143,205.75,21.391428571428573
1996,119,236.48,21.3742857142857
1992,231,231.91,21.364285714285703
2011,146,203.2,21.3557142857143
2004,206,200.95,21.355714285714296
1991,177,234.61,21.34857142857144
2003,107,243.88,21.339999999999996
2011,128,206.4,21.28714285714285
1998,112,241.78,21.270000000000007
1992,230,231.0,21.268571428571427
1992,121,234.78,21.262857142857136
1994,153,238.91,21.245714285714282
2013,262,248.5,21.23714285714286
1996,261,242.43,21.23285714285715
1997,157,238.92,21.21285714285713
2004,144,240.43,21.170000000000005
1992,226,237.88,21.15285714285713
1985,239,240.68,21.147142857142864
1987,157,229.41,21.142857142857135
2004,94,238.9,21.137142857142862
1999,169,235.42,21.137142857142845
1999,129,200.82,21.135714285714297
1980,170,206.23,21.127142857142875
1991,230,230.75,21.12142857142857
1980,247,241.08,21.118571428571446
1980,155,235.5,21.118571428571425
1982,164,240.23,21.10571428571427
1994,238,203.58,21.089999999999993
1982,237,206.03,21.06142857142857
2009,155,239.78,21.057142857142857
1984,277,248.5,21.038571428571423
1979,279,245.18,21.03714285714286
1979,143,238.88,21.021428571428565
2007,254,208.88,21.011428571428574
1992,223,238.93,21.00428571428571
2010,248,203.47,20.98428571428571
1979,134,231.83,20.980000000000008
1989,233,203.95,20.954285714285724
2006,109,209.85,20.934285714285725
2007,242,235.38,20.932857142857138
2003,208,244.28,20.914285714285715
2011,207,204.07,20.910000000000007
1983,176,243.33,20.904285714285724
1994,224,202.31,20.9
1982,238,206.73,20.8757142857143
1979,152,203.86,20.871428571428563
1998,111,241.82,20.869999999999994
1983,185,202.71,20.865714285714287
1998,200,238.57,20.85857142857142
1990,254,198.23,20.84857142857144
1983,110,204.73,20.811428571428586
1980,154,238.9,20.791428571428572
2005,186,235.81,20.787142857142864
2003,193,234.65,20.778571428571436
1982,230,200.5,20.764285714285716
1999,155,205.42,20.762857142857154
2013,203,207.1,20.76
2002,225,245.23,20.757142857142846
2005,212,239.75,20.752857142857145
2005,215,239.23,20.745714285714282
2008,213,203.34,20.71857142857143
1982,216,198.25,20.71142857142857
1998,199,238.15,20.690000000000005
1992,218,237.58,20.68857142857144
1997,241,202.7,20.662857142857153
1981,143,202.96,20.661428571428566
2005,262,249.23,20.65999999999999
1988,62,219.88,20.657142857142865
2006,236,208.88,20.64000000000001
2008,79,215.34,20.63571428571428
1987,161,234.11,20.617142857142863
2004,241,233.03,20.61285714285714
1987,148,205.39,20.59571428571429
1998,218,240.47,20.592857142857145
1980,278,210.38,20.57000000000001
1998,109,239.75,20.564285714285713
1990,250,233.95,20.56285714285713
2011,189,202.7,20.561428571428586
2008,73,218.78,20.554285714285715
2012,132,237.28,20.554285714285715
1988,187,202.53,20.55
2002,88,217.35,20.541428571428575
2003,114,238.48,20.532857142857136
1984,276,245.61,20.51428571428573
2001,239,205.79,20.497142857142858
1998,202,236.75,20.488571428571426
1983,208,200.61,20.485714285714273
1994,212,207.46,20.471428571428564
1979,154,203.5,20.468571428571437
1983,71,213.38,20.44428571428572
1980,277,212.36,20.435714285714276
1999,103,199.65,20.422857142857136
1998,229,234.47,20.419999999999998
1985,220,227.11,20.415714285714298
2002,288,217.1,20.414285714285715
1982,187,239.38,20.408571428571417
1984,125,236.18,20.40428571428572
1981,112,200.05,20.378571428571423
1982,165,241.11,20.3557142857143
1986,184,235.96,20.347142857142863
1986,185,236.93,20.34285714285715
1999,128,201.37,20.342857142857138
1994,249,240.73,20.3242857142857
1979,140,238.05,20.318571428571435
2004,93,238.41,20.312857142857137
2010,229,203.53,20.29571428571428
1996,117,239.55,20.294285714285728
2005,211,238.93,20.292857142857144
1998,289,248.6,20.28714285714285
1989,276,246.08,20.284285714285723
1979,224,235.43,20.232857142857146
1982,235,205.31,20.217142857142857
2008,80,212.88,20.214285714285722
2000,239,239.22,20.201428571428576
1991,115,237.11,20.19857142857143
2000,169,199.28,20.17714285714285
1986,150,206.99,20.159999999999993
2006,108,212.48,20.154285714285727
2010,222,202.75,20.14428571428572
2009,194,239.6,20.139999999999993
2006,191,208.5,20.134285714285717
1990,208,231.21,20.131428571428575
1997,145,239.4,20.11428571428572
1987,219,195.63,20.111428571428583
2002,239,205.15,20.10714285714285
2000,218,202.17,20.100000000000012
1994,270,242.55,20.088571428571445
1986,186,234.46,20.08714285714286
2004,234,238.8,20.0757142857143
2006,257,205.58,20.06142857142856
1990,92,203.21,20.057142857142853
1995,246,235.61,20.054285714285722
2006,189,205.6,20.05142857142858
1996,118,238.16,20.041428571428565
1993,195,238.83,20.037142857142868
2005,210,239.53,20.032857142857146
1996,155,203.26,20.02714285714287
2001,108,205.97,20.025714285714287
2009,246,243.78,20.01857142857143
1985,213,230.41,19.999999999999993
1996,262,242.28,19.98285714285714
1996,92,246.9,19.96571428571429
2002,114,204.45,19.954285714285714
2000,258,244.3,19.950000000000014
1992,219,240.43,19.940000000000005
2002,252,209.0,19.93
1999,196,197.78,19.925714285714285
1992,224,238.31,19.91
1991,243,232.8,19.882857142857155
1991,216,230.53,19.875714285714285
2005,164,237.9,19.872857142857146
1994,87,244.18,19.850000000000005
1999,124,235.12,19.83714285714286
1991,228,234.38,19.832857142857133
2007,91,211.93,19.82999999999999
2011,220,205.25,19.801428571428577
1988,197,235.16,19.781428571428567
2007,241,237.05,19.76285714285715
1981,212,236.28,19.752857142857142
2008,88,216.95,19.740000000000013
1995,107,237.58,19.7357142857143
2005,199,206.15,19.732857142857135
1999,94,240.28,19.725714285714293
2001,115,239.85,19.722857142857134
1980,125,203.46,19.679999999999996
