Year,Day,Temperature,Score
1993,36,297.41,3.224285714285697
1982,289,297.35,3.0471428571428305
1993,38,297.48,3.0085714285714125
1993,37,297.63,2.98000000000001
1993,39,297.55,2.954285714285707
1993,45,297.53,2.9257142857143044
1994,270,295.96,2.8514285714285927
1992,338,298.11,2.8214285714285388
1993,31,297.93,2.7657142857142794
1993,44,297.78,2.7500000000000324
1993,42,297.93,2.7242857142857053
1982,287,297.23,2.71285714285712
1982,200,296.58,2.710000000000012
1992,345,298.41,2.7085714285714095
1993,48,297.73,2.7014285714285506
1993,47,297.83,2.700000000000013
1993,50,297.75,2.6871428571428573
1992,341,298.25,2.6657142857142895
1991,198,296.3,2.6528571428571417
1992,313,298.11,2.6214285714285666
1992,357,298.08,2.6085714285714516
1982,288,297.5,2.605714285714287
1982,286,297.33,2.6014285714285768
1993,43,297.93,2.6014285714285683
2013,7,304.1,2.5800000000000165
1992,316,298.23,2.5685714285714067
1992,346,298.3,2.551428571428549
1982,311,298.58,2.5500000000000034
1993,35,297.96,2.5414285714285905
1992,355,298.21,2.5128571428571638
1992,339,298.28,2.504285714285743
1992,336,298.33,2.5028571428571484
1992,315,298.16,2.4999999999999596
1994,271,296.58,2.480000000000018
1982,312,298.46,2.4742857142857377
1999,78,303.37,2.4714285714285813
1993,40,297.96,2.468571428571449
1982,201,297.05,2.452857142857129
1993,54,297.9,2.4271428571428664
1994,269,296.36,2.424285714285694
1992,344,298.75,2.3999999999999937
1992,363,298.5,2.3942857142857212
1982,199,297.18,2.365714285714278
1982,202,297.28,2.322857142857166
1992,318,298.38,2.3228571428571496
1992,329,298.68,2.3171428571428527
1992,312,298.21,2.2985714285714414
1999,32,303.44,2.2842857142857156
1982,315,298.98,2.2757142857142703
1992,356,298.48,2.2757142857142623
1997,239,296.8,2.2728571428571303
1994,268,296.86,2.2642857142857093
1993,24,298.43,2.257142857142859
2007,92,299.58,2.247142857142868
1982,320,298.93,2.244285714285703
1991,210,296.4,2.2414285714285955
1992,330,298.86,2.2371428571428527
1992,354,298.43,2.2299999999999858
1993,23,298.56,2.2257142857142753
2000,132,302.92,2.2214285714285973
1992,317,298.43,2.2057142857142855
1982,309,298.71,2.2028571428571615
1992,331,298.73,2.1999999999999806
1992,314,298.3,2.1985714285714186
1992,215,296.58,2.1942857142857326
1993,9,298.71,2.1842857142857333
2005,72,302.97,2.1828571428571797
1982,264,297.38,2.179999999999999
1991,257,297.03,2.1757142857143044
2000,317,303.45,2.174285714285702
1992,359,298.53,2.151428571428596
1982,310,298.71,2.142857142857167
1992,310,298.41,2.138571428571408
1993,46,298.23,2.128571428571401
1992,308,298.23,2.11999999999998
1982,319,299.25,2.115714285714278
2006,303,299.21,2.1085714285714436
1993,2,298.5,2.1042857142857088
2011,121,299.35,2.1042857142856843
1992,337,298.75,2.0971428571428663
2013,9,303.62,2.094285714285718
1997,309,298.92,2.0928571428571234
1993,58,298.13,2.084285714285727
1992,360,298.63,2.084285714285719
1993,34,298.5,2.0828571428571485
1988,169,297.88,2.0814285714285785
1992,334,298.96,2.065714285714307
2001,302,302.92,2.064285714285737
2000,147,302.4,2.0642857142856883
1984,170,298.33,2.0585714285714567
1982,250,297.13,2.058571428571424
2013,94,303.22,2.051428571428606
