Year,Day,Temperature,Score
2008,40,254.98,21.67142857142858
2008,20,253.93,21.32428571428571
2012,34,253.3,21.015714285714264
2006,2,251.33,20.832857142857137
2011,311,262.32,20.407142857142862
2010,44,254.8,20.35571428571427
1984,352,257.86,20.10285714285713
2006,1,252.7,20.07714285714286
2010,43,254.8,20.074285714285704
2011,353,253.72,19.897142857142864
2010,4,286.4,19.888571428571407
1997,343,291.55,19.804285714285722
2007,359,256.7,19.76571428571429
2010,3,286.1,19.671428571428585
2008,19,254.88,19.497142857142858
2008,21,254.8,19.409999999999993
1987,357,289.86,19.362857142857155
2010,2,285.32,19.16857142857142
2006,3,254.75,19.07000000000001
2012,35,255.05,18.89142857142855
2010,39,257.9,18.834285714285734
1987,26,287.24,18.79857142857143
2012,347,257.72,18.759999999999973
1987,300,267.91,18.684285714285686
2008,39,257.45,18.63285714285716
1984,355,255.68,18.329999999999984
1984,351,258.61,18.182857142857113
2008,22,255.35,18.075714285714287
2011,354,255.82,18.071428571428573
1980,34,257.46,18.0457142857143
2012,339,289.2,18.015714285714278
2008,7,255.5,17.947142857142858
2011,352,254.17,17.824285714285743
2002,338,257.57,17.701428571428583
1984,354,256.8,17.68142857142857
2012,348,257.5,17.66142857142858
1980,33,258.48,17.652857142857126
1987,301,267.93,17.621428571428574
1994,326,294.53,17.62142857142855
1984,353,258.48,17.60142857142856
2011,312,261.28,17.588571428571463
1987,354,288.75,17.454285714285714
2006,39,292.1,17.422857142857165
2011,55,259.2,17.421428571428578
1980,32,259.56,17.367142857142856
1984,356,258.08,17.340000000000014
2008,18,254.85,17.340000000000003
2008,14,256.28,17.280000000000022
1984,357,258.86,17.278571428571418
1987,299,269.73,17.161428571428548
1984,329,289.91,17.11285714285717
2001,25,257.15,17.070000000000032
1984,334,261.61,17.062857142857126
2010,42,256.85,16.97571428571425
1995,347,260.78,16.960000000000036
1999,3,262.22,16.947142857142833
1996,10,256.5,16.908571428571438
2007,360,258.3,16.905714285714275
2012,349,256.1,16.888571428571407
2011,56,258.92,16.831428571428553
1994,337,290.08,16.828571428571415
2005,46,263.15,16.811428571428596
2010,38,260.18,16.78428571428571
1995,346,260.88,16.782857142857146
1987,332,266.36,16.774285714285707
2012,352,255.4,16.770000000000014
1983,23,283.65,16.631428571428557
1990,360,261.48,16.611428571428558
1990,361,260.86,16.588571428571413
2010,74,298.9,16.515714285714264
1995,344,261.0,16.51285714285714
2011,74,270.1,16.398571428571397
1984,50,262.31,16.379999999999995
2001,26,259.05,16.339999999999993
2007,30,289.85,16.327142857142885
2008,23,258.2,16.30285714285716
2005,351,288.08,16.292857142857127
1980,35,260.28,16.267142857142883
2001,343,263.42,16.257142857142842
1996,6,287.11,16.23142857142858
1984,358,258.66,16.20714285714283
2012,340,288.45,16.204285714285707
1984,335,259.93,16.20142857142857
1983,22,284.3,16.194285714285723
1994,321,292.33,16.19142857142856
1987,27,284.16,16.16857142857146
1996,9,256.48,16.061428571428557
1987,334,268.58,16.04857142857143
1999,112,276.97,16.019999999999982
1982,341,260.78,15.998571428571454
1990,363,257.18,15.962857142857136
2008,12,254.88,15.89142857142858
2001,24,257.0,15.89142857142858
2009,352,285.55,15.885714285714284
2006,40,290.23,15.860000000000017
2009,39,285.0,15.850000000000007
2002,337,257.13,15.84999999999999
2006,324,267.58,15.840000000000016
1999,2,264.65,15.811428571428605
1983,326,290.63,15.787142857142856
1981,352,288.61,15.761428571428578
2011,73,272.05,15.751428571428546
1999,4,262.8,15.727142857142846
2005,94,273.7,15.711428571428582
1981,17,284.91,15.624285714285731
2010,1,284.35,15.53571428571431
1982,297,271.05,15.51857142857142
2008,13,258.1,15.509999999999982
1987,356,285.46,15.482857142857126
2007,57,263.43,15.475714285714275
2006,325,268.16,15.467142857142822
1991,343,287.93,15.444285714285725
2008,38,261.32,15.421428571428587
2007,29,286.33,15.405714285714282
2009,104,276.66,15.391428571428548
1998,53,262.89,15.351428571428576
2008,37,260.95,15.325714285714298
1984,51,264.5,15.288571428571442
1991,353,264.03,15.28571428571431
2005,45,265.45,15.268571428571445
1997,344,287.77,15.254285714285695
2008,41,258.68,15.249999999999991
1993,128,279.98,15.23285714285711
1994,40,260.13,15.228571428571431
1993,334,266.21,15.19285714285717
2007,361,258.83,15.175714285714296
1980,340,287.91,15.162857142857165
1990,362,257.86,15.158571428571406
2008,6,259.07,15.107142857142865
1996,40,287.96,15.098571428571404
1998,19,258.42,15.075714285714266
2007,1,258.31,15.058571428571424
2005,47,260.88,15.054285714285722
1996,5,285.9,15.012857142857115
2013,333,289.55,15.005714285714296
1993,329,266.21,15.000000000000025
1986,346,264.66,14.97571428571426
1998,333,259.62,14.969999999999995
2006,327,265.55,14.86142857142856
2011,330,263.97,14.851428571428553
2012,338,286.62,14.781428571428576
2010,45,260.67,14.735714285714275
1984,49,262.4,14.728571428571447
1982,298,270.93,14.727142857142853
2001,321,294.32,14.717142857142855
2004,65,295.4,14.71285714285712
2006,334,260.7,14.711428571428582
2004,64,295.55,14.692857142857154
1994,49,263.71,14.678571428571436
2009,364,282.25,14.635714285714291
1996,13,257.25,14.632857142857151
2007,28,285.7,14.608571428571427
2006,0,258.18,14.60857142857142
2006,326,266.35,14.584285714285679
2002,336,257.32,14.57142857142858
1987,335,267.03,14.570000000000018
1990,346,264.06,14.564285714285713
2011,329,263.87,14.544285714285698
2012,52,263.93,14.5
1987,333,266.41,14.4685714285714
1997,9,283.35,14.460000000000012
1994,50,264.93,14.43285714285713
2008,24,260.45,14.430000000000007
2012,353,260.12,14.411428571428575
2003,62,269.78,14.391428571428605
1981,351,286.33,14.368571428571418
1995,290,271.75,14.328571428571438
1984,350,260.66,14.328571428571397
2001,28,262.14,14.318571428571447
1983,327,288.58,14.318571428571406
2001,29,261.6,14.30714285714283
1993,129,281.8,14.284285714285707
2007,58,265.9,14.270000000000023
1999,50,290.02,14.205714285714269
1996,57,262.13,14.200000000000014
1994,41,261.78,14.168571428571445
2006,4,259.2,14.154285714285729
2012,36,259.05,14.152857142857142
1997,311,268.75,14.14142857142858
1999,111,278.57,14.137142857142871
2013,66,267.8,14.1042857142857
2010,0,282.6,14.095714285714312
1995,345,262.66,14.079999999999975
1982,340,262.35,14.048571428571409
