Year,Day,Temperature,Score
1989,358,282.0,14.249999999999991
2010,10,282.47,13.2042857142857
2010,348,284.37,12.62714285714284
1989,357,283.5,12.531428571428567
2010,9,282.6,12.35857142857141
2010,347,284.42,12.271428571428544
1985,21,282.86,11.837142857142842
1996,8,284.4,10.901428571428596
1989,54,285.06,10.778571428571427
2010,361,284.75,10.654285714285711
1983,359,283.36,10.43571428571427
2010,5,284.3,10.31571428571426
1996,48,285.53,10.232857142857174
1996,35,283.78,10.09857142857146
2010,340,286.35,10.075714285714266
2009,21,285.32,9.970000000000002
2010,11,285.62,9.919999999999991
2010,360,285.27,9.78428571428574
1989,55,285.11,9.782857142857129
1980,61,284.16,9.739999999999968
1995,358,285.86,9.659999999999984
2010,341,286.62,9.429999999999998
2010,56,286.97,9.39857142857139
2008,2,284.97,9.377142857142815
1996,47,286.33,9.322857142857158
1997,18,285.1,9.284285714285684
1981,353,285.58,9.241428571428587
1981,12,283.43,9.174285714285702
2006,44,285.68,9.11142857142856
2006,43,285.66,8.981428571428548
2009,35,285.23,8.912857142857117
1985,360,286.36,8.875714285714269
2012,3,284.8,8.779999999999989
2010,6,285.28,8.77000000000003
2001,0,286.17,8.757142857142851
1981,344,287.66,8.692857142857122
1985,359,287.21,8.640000000000018
1989,359,286.73,8.471428571428557
2010,12,286.53,8.420000000000032
2000,364,286.15,8.368571428571459
2010,342,288.45,8.361428571428592
1980,362,287.38,8.342857142857156
1985,22,285.0,8.279999999999998
1983,70,287.75,8.152857142857142
1993,73,286.61,8.055714285714268
1986,60,285.81,8.054285714285713
1981,345,288.13,8.030000000000005
2010,4,286.27,7.9528571428571535
2010,343,289.47,7.939999999999982
2010,41,287.2,7.915714285714289
1984,59,286.96,7.8728571428571525
1981,17,286.48,7.804285714285689
1991,313,290.71,7.797142857142871
1995,359,287.06,7.734285714285712
1991,47,287.73,7.725714285714251
1986,81,287.89,7.668571428571446
1983,358,288.43,7.655714285714282
2009,20,287.13,7.564285714285712
2010,44,286.03,7.557142857142878
2003,340,288.66,7.5471428571428305
1993,72,286.8,7.53714285714284
1996,9,287.53,7.5342857142857484
2008,301,290.9,7.534285714285732
1980,62,287.3,7.527142857142849
2010,3,286.32,7.477142857142861
2010,349,289.42,7.448571428571403
1988,74,288.21,7.440000000000014
2002,8,287.1,7.434285714285693
2001,22,287.35,7.422857142857116
1996,7,288.18,7.392857142857126
2001,9,286.99,7.339999999999999
2011,12,287.8,7.33142857142857
2003,18,286.75,7.304285714285713
2011,22,287.9,7.260000000000015
2003,351,288.5,7.240000000000001
1996,353,288.48,7.225714285714259
1986,61,287.74,7.182857142857131
2005,42,287.9,7.168571428571446
2013,85,288.27,7.148571428571448
1989,293,291.56,7.147142857142845
1980,361,288.25,7.127142857142863
1987,90,288.53,7.107142857142882
2010,59,288.37,7.097142857142858
1996,12,288.36,7.088571428571421
1981,18,287.58,7.064285714285721
2009,36,287.13,7.051428571428581
1996,13,288.46,7.047142857142871
2006,324,289.2,7.032857142857162
1980,32,287.28,7.015714285714312
2010,63,286.65,7.004285714285751
1988,351,287.83,7.004285714285735
2010,362,288.27,6.995714285714306
2009,61,287.78,6.961428571428598
2006,325,288.95,6.940000000000006
2003,90,289.85,6.918571428571405
1995,39,286.05,6.894285714285705
