Year,Day,Temperature,Score
1994,157,295.16,3.829999999999976
1994,246,294.68,3.672857142857132
1997,256,295.37,3.4285714285714284
1994,156,295.41,3.3999999999999773
2001,227,295.25,3.2757142857142867
1986,226,294.79,3.2471428571428356
1994,247,295.06,3.220000000000003
1993,6,297.16,3.199999999999972
1993,3,297.08,3.1585714285714386
2006,220,295.75,3.1585714285714226
1993,35,297.65,3.122857142857161
1993,190,295.36,3.12142857142855
1993,272,295.93,3.118571428571426
1986,184,295.59,3.090000000000024
1994,155,295.68,3.069999999999993
1993,273,295.83,3.0557142857143
1993,34,297.88,3.0028571428571404
2009,260,296.67,3.0014285714285456
1979,218,295.31,2.9971428571428516
1993,226,295.61,2.922857142857132
1986,198,295.66,2.8742857142856906
2009,261,296.65,2.872857142857169
2003,237,295.85,2.8442857142856934
1993,227,295.48,2.838571428571413
2003,225,296.03,2.8314285714285865
1993,5,297.63,2.82571428571429
2011,216,296.2,2.818571428571439
2006,179,296.65,2.804285714285722
1997,257,296.12,2.8028571428571434
1993,38,297.93,2.7642857142857093
1982,240,295.63,2.7528571428571484
2009,311,296.9,2.747142857142868
1993,218,295.75,2.7142857142857144
1993,2,297.75,2.711428571428566
1993,29,298.3,2.6785714285714124
1982,244,295.78,2.675714285714321
2009,305,297.05,2.6671428571428515
2009,304,297.07,2.662857142857141
2013,247,295.95,2.661428571428587
2007,237,300.65,2.661428571428538
1993,4,297.71,2.6542857142857366
1993,37,297.86,2.6528571428571257
2013,248,295.92,2.647142857142837
2001,228,295.82,2.6457142857142992
2013,249,296.37,2.642857142857127
2009,235,296.4,2.641428571428589
1994,158,296.46,2.5871428571428754
1999,207,300.72,2.582857142857165
1993,219,296.13,2.578571428571422
2003,236,296.06,2.57714285714286
2009,172,297.23,2.5742857142857036
1993,189,295.66,2.572857142857117
2000,296,296.75,2.5700000000000096
1986,227,295.56,2.5614285714285723
1981,301,297.33,2.5600000000000267
1990,225,299.53,2.55999999999997
2006,196,296.63,2.554285714285722
1993,263,295.98,2.5542857142856974
1993,36,298.08,2.551428571428598
1987,199,296.03,2.551428571428598
1993,32,298.61,2.551428571428557
1986,197,295.78,2.545714285714301
2009,310,297.27,2.5385714285714505
2006,202,296.1,2.5371428571428316
1998,156,300.77,2.535714285714261
1993,33,298.48,2.5299999999999807
1992,326,297.46,2.5100000000000233
1988,295,296.91,2.4999999999999676
1987,226,295.75,2.4985714285714216
