Year,Day,Temperature,Score
2010,16,303.27,3.62142857142855
2009,362,303.05,3.23000000000001
2009,364,303.0,3.1671428571428675
2010,1,302.77,3.0999999999999823
2010,15,302.8,3.0957142857142963
2010,30,302.77,3.0271428571428487
2010,17,302.65,2.969999999999987
1989,10,298.03,2.9685714285714573
2010,38,302.37,2.9342857142857253
1989,33,297.68,2.9299999999999904
1989,8,298.03,2.925714285714321
2010,23,302.75,2.877142857142855
2010,37,302.3,2.8585714285714436
2009,363,302.7,2.8385714285714294
2010,9,302.52,2.822857142857117
2010,7,302.53,2.80999999999997
2010,44,302.35,2.78714285714288
2010,10,302.5,2.7857142857142856
1989,34,298.15,2.765714285714296
2011,37,297.4,2.7414285714285955
1989,32,298.11,2.722857142857127
2010,43,302.4,2.7028571428571206
2002,355,303.0,2.6571428571428606
1989,9,298.23,2.645714285714259
1989,26,298.23,2.642857142857127
2010,72,302.6,2.62857142857145
2011,9,297.75,2.6285714285714334
2010,301,298.1,2.6242857142856906
2010,39,302.05,2.6171428571428725
2008,29,297.93,2.6114285714285677
2003,3,302.87,2.5885714285714294
1987,50,302.46,2.571428571428555
1989,35,298.25,2.5642857142857207
2010,25,302.37,2.5442857142857145
2010,36,302.1,2.5300000000000296
2010,31,302.27,2.5271428571428487
2011,8,297.62,2.5071428571428505
1988,344,298.33,2.5042857142857264
1989,3,298.53,2.497142857142884
2010,48,301.9,2.4785714285714073
2010,60,302.42,2.4757142857143077
2010,0,302.25,2.468571428571425
1987,130,302.48,2.465714285714301
2008,22,298.13,2.4657142857142924
2010,18,302.2,2.4585714285714175
1989,7,298.48,2.4542857142856827
2010,42,302.15,2.4514285714285506
2010,24,302.2,2.4485714285714186
1987,132,302.61,2.4328571428571633
2010,33,302.27,2.425714285714272
2009,301,302.55,2.421428571428586
2010,22,302.3,2.4157142857143055
2010,47,301.8,2.4071428571428606
1998,363,298.1,2.407142857142836
2009,336,302.72,2.4042857142857366
1989,28,298.33,2.392857142857151
2003,4,302.57,2.392857142857135
2010,32,302.27,2.391428571428565
2011,10,297.97,2.3914285714285404
1987,137,302.81,2.3871428571428543
1988,350,298.83,2.3857142857143003
1997,281,302.35,2.380000000000012
1988,257,297.88,2.374285714285707
2009,325,302.7,2.368571428571418
2010,27,302.15,2.361428571428559
2009,333,302.55,2.3585714285714436
1988,345,298.61,2.357142857142849
2009,354,302.27,2.357142857142849
1988,352,298.63,2.355714285714287
1989,44,298.43,2.3528571428571223
2011,36,297.83,2.3500000000000147
1998,37,301.82,2.3499999999999903
2010,64,302.33,2.3457142857142634
