Year,Day,Temperature,Score
1981,206,255.33,32.01142857142859
2009,183,253.43,28.97000000000001
1981,205,252.75,28.314285714285713
2004,238,250.7,25.31571428571427
2008,228,253.8,25.08142857142858
1996,75,255.33,24.47857142857144
2009,182,249.35,23.67142857142856
2001,212,247.37,23.520000000000003
2012,164,251.78,23.05857142857143
2004,241,245.68,22.951428571428583
2004,237,247.59,22.79142857142858
2007,75,252.38,22.571428571428566
2009,184,248.63,22.359999999999996
2009,247,248.43,22.098571428571436
1996,237,247.65,21.991428571428575
1991,115,244.13,21.704285714285703
1983,174,244.78,21.557142857142857
2005,180,245.23,21.495714285714268
2012,129,252.2,21.289999999999985
2004,53,260.53,21.135714285714265
1994,142,244.73,20.99142857142856
1991,114,246.03,20.98
1996,236,246.08,20.882857142857155
2007,76,249.91,20.607142857142858
1999,287,254.19,20.50428571428571
1983,41,266.48,20.500000000000018
2007,74,248.63,20.468571428571426
1984,278,251.21,20.308571428571433
1991,113,245.63,19.98857142857142
1981,207,240.75,19.932857142857138
1999,288,254.92,19.915714285714273
1981,210,243.7,19.8742857142857
1981,154,244.8,19.70000000000001
2008,226,245.95,19.46285714285713
2005,272,248.68,19.46000000000001
2008,82,248.5,19.42142857142857
1998,218,245.8,19.420000000000012
2005,273,248.68,19.390000000000008
1996,238,244.81,19.390000000000004
1996,76,252.81,19.375714285714285
2011,105,244.37,19.28285714285715
1999,168,247.47,19.275714285714287
1979,206,210.48,19.245714285714296
2001,213,244.62,19.242857142857154
1983,175,244.18,19.242857142857144
2004,54,258.43,19.065714285714296
2011,104,248.37,18.571428571428577
1992,223,246.36,18.397142857142864
1991,145,241.96,18.328571428571433
2007,143,246.35,18.304285714285708
2007,214,247.53,18.229999999999997
2004,211,212.2,18.15857142857144
1998,112,244.2,18.06285714285713
2006,162,243.78,17.945714285714285
1980,135,242.48,17.89714285714285
2003,110,244.5,17.741428571428575
1989,144,212.53,17.705714285714286
1982,235,213.33,17.657142857142844
1983,40,262.13,17.602857142857136
1992,102,214.48,17.551428571428584
1981,227,242.11,17.522857142857156
1991,107,245.3,17.518571428571438
1983,173,240.93,17.500000000000007
1995,203,242.0,17.435714285714283
2008,227,244.95,17.435714285714276
1983,176,244.15,17.411428571428576
2011,103,246.15,17.387142857142862
2013,246,245.17,17.309999999999985
1985,59,257.16,17.27857142857145
2002,149,243.5,17.254285714285718
2007,198,242.78,17.247142857142858
2005,181,240.58,17.228571428571446
1985,56,227.38,17.144285714285726
2000,154,241.92,17.0942857142857
1986,288,250.59,16.961428571428574
1987,76,248.39,16.925714285714268
1981,153,242.0,16.909999999999993
2012,128,244.78,16.89428571428572
2009,191,241.4,16.86000000000001
1984,277,246.8,16.85428571428572
1981,265,246.2,16.801428571428552
2002,238,215.93,16.774285714285703
2011,212,242.07,16.734285714285704
2007,205,241.63,16.714285714285715
1983,43,260.53,16.662857142857114
2004,52,256.68,16.66142857142858
1989,145,213.43,16.659999999999997
2000,238,243.42,16.582857142857137
2005,171,242.3,16.462857142857157
2002,219,209.03,16.41428571428571
2012,50,256.6,16.392857142857167
2008,235,212.48,16.364285714285725
2012,49,256.13,16.318571428571424
2007,206,242.8,16.30428571428573
2005,211,243.3,16.28714285714287
2013,129,246.27,16.20714285714286
1999,169,247.32,16.207142857142852
1991,50,256.28,16.194285714285684
1987,173,243.71,16.165714285714294
2012,163,245.03,16.09714285714286
1983,49,255.48,16.048571428571417
1992,90,217.53,16.021428571428572
1983,48,255.4,15.977142857142862
2011,198,240.07,15.908571428571426
2005,216,240.78,15.905714285714291
1991,135,214.46,15.904285714285708
2005,261,246.75,15.872857142857145
1992,222,242.96,15.871428571428579
2007,142,243.48,15.844285714285705
1983,44,259.73,15.832857142857156
2004,236,241.65,15.830000000000004
1991,164,242.56,15.808571428571428
1987,274,247.16,15.754285714285711
1979,207,209.53,15.74714285714286
1986,104,215.68,15.747142857142856
2003,143,241.03,15.732857142857146
1993,75,222.78,15.725714285714288
1985,206,215.25,15.714285714285719
2001,102,239.07,15.711428571428566
1999,138,213.47,15.681428571428572
1996,157,217.25,15.681428571428572
1991,144,240.06,15.668571428571434
2004,196,215.35,15.652857142857146
1987,134,241.46,15.648571428571435
2012,94,241.2,15.639999999999986
1999,126,215.12,15.638571428571424
2009,109,242.0,15.637142857142859
2003,253,242.5,15.621428571428575
1989,146,212.61,15.617142857142849
1982,162,240.03,15.601428571428565
1991,212,239.66,15.584285714285707
1981,266,242.98,15.57571428571427
2006,147,217.83,15.509999999999987
1981,112,213.36,15.507142857142851
1991,176,240.73,15.505714285714273
2010,78,246.97,15.495714285714286
1992,219,240.78,15.481428571428577
1983,47,256.71,15.479999999999974
2003,252,241.55,15.465714285714293
1989,73,248.36,15.425714285714296
1982,166,240.4,15.414285714285715
1990,117,240.21,15.387142857142859
2008,75,218.6,15.377142857142863
1983,45,258.68,15.36285714285715
2011,286,249.52,15.34142857142859
2001,225,213.42,15.324285714285724
1994,195,242.01,15.32285714285713
