Year,Day,Temperature,Score
2008,203,274.1,5.974285714285697
2010,70,287.85,5.581428571428587
2010,71,287.5,5.467142857142854
2011,78,277.8,5.398571428571415
2007,84,287.08,4.968571428571416
1990,183,275.0,4.822857142857141
2001,231,274.95,4.740000000000001
2012,214,282.8,4.671428571428578
2009,138,276.38,4.548571428571441
2011,77,278.42,4.5485714285714005
2012,213,282.87,4.529999999999997
2003,3,285.8,4.500000000000008
2010,133,284.3,4.492857142857149
2008,188,275.77,4.444285714285741
2010,132,283.62,4.432857142857147
2007,321,283.5,4.431428571428577
2011,307,275.47,4.422857142857107
2011,58,278.5,4.3771428571428554
1982,94,278.35,4.342857142857123
1992,164,275.3,4.337142857142835
1987,68,278.34,4.330000000000033
1993,211,275.81,4.327142857142852
1998,28,285.79,4.324285714285736
1996,208,274.73,4.322857142857125
1991,119,277.13,4.301428571428573
1983,94,285.91,4.297142857142879
2001,117,284.92,4.282857142857154
1996,209,275.05,4.277142857142841
2010,145,283.87,4.218571428571449
1989,196,276.05,4.214285714285706
2013,133,283.92,4.167142857142868
1992,192,283.0,4.160000000000009
1989,75,277.53,4.138571428571465
2006,337,278.28,4.121428571428599
1994,209,282.3,4.112857142857162
2001,230,275.49,4.09999999999999
1984,100,278.18,4.09285714285714
1984,245,281.73,4.088571428571446
1998,4,285.35,4.062857142857167
1983,93,285.68,4.017142857142866
1992,84,284.96,4.017142857142834
2010,238,274.92,3.9957142857142736
2013,132,283.1,3.987142857142877
1983,92,285.78,3.9871428571428282
2005,65,286.13,3.9857142857142907
2005,211,275.73,3.9714285714285404
1989,223,274.66,3.964285714285698
1983,91,285.46,3.961428571428566
1985,112,276.86,3.9599999999999795
2009,81,278.38,3.929999999999999
1989,199,275.86,3.9214285714285615
2010,255,275.77,3.920000000000024
2007,141,283.75,3.912857142857149
1995,74,285.5,3.9071428571428606
1986,63,278.79,3.8985714285714153
1997,13,278.55,3.877142857142839
2012,134,276.95,3.867142857142864
2004,152,276.41,3.8657142857142617
1990,182,275.33,3.8628571428571457
2011,159,277.0,3.828571428571422
2011,144,276.3,3.821428571428563
2011,40,279.0,3.808571428571424
2004,230,282.3,3.802857142857152
1989,243,275.58,3.80142857142859
1997,68,285.6,3.777142857142889
2003,152,282.68,3.7757142857142867
2006,149,276.98,3.7685714285714034
2009,189,283.08,3.7657142857142794
1983,66,285.71,3.7585714285714045
2011,28,279.27,3.755714285714305
1985,294,276.28,3.754285714285735
2001,116,284.57,3.7542857142857105
1991,120,278.23,3.745714285714265
1985,222,275.3,3.741428571428571
2003,309,277.25,3.734285714285712
2013,199,283.1,3.731428571428588
2000,39,279.82,3.7257142857142918
1997,189,282.62,3.7257142857142753
2010,91,285.22,3.7100000000000284
2000,220,281.77,3.7099999999999795
1989,242,276.05,3.6999999999999886
2008,130,276.75,3.692857142857138
2007,234,281.78,3.6871428571428333
1987,99,284.56,3.682857142857139
1983,71,285.9,3.6814285714285444
1989,241,275.63,3.6785714285714204
2007,152,283.53,3.677142857142834
1992,178,282.08,3.6714285714285455
2003,184,283.0,3.6699999999999995
1992,79,284.41,3.6628571428571735
1993,81,277.88,3.6585714285714386
1983,60,285.71,3.6485714285714073
1998,67,285.85,3.6385714285714568
2007,182,282.45,3.6299999999999875
2013,173,283.35,3.628571428571458
1985,111,277.5,3.5985714285714283
2004,84,279.65,3.591428571428586
2011,337,278.9,3.5885714285714534
1999,117,277.49,3.587142857142859
