Year,Day,Temperature,Score
2011,171,295.25,3.445714285714286
1999,234,296.75,3.0257142857142787
2011,170,295.52,2.980000000000018
2010,19,299.5,2.8957142857142832
1992,16,294.93,2.8242857142857036
1999,233,297.12,2.7528571428571404
2010,5,299.45,2.744285714285703
1992,29,294.86,2.7328571428571258
2000,313,295.92,2.7271428571428453
2008,14,295.02,2.7028571428571615
2000,320,295.72,2.699999999999972
2010,20,299.15,2.63714285714283
1987,98,295.31,2.635714285714284
2010,37,299.55,2.632857142857152
1997,79,295.27,2.6014285714285768
2010,36,299.62,2.557142857142862
2011,172,296.08,2.55428571428573
2000,295,296.4,2.550000000000028
2008,52,295.13,2.535714285714294
2007,21,294.83,2.5042857142857184
1992,30,295.08,2.500000000000008
1998,46,294.95,2.4885714285714307
1989,2,295.61,2.4799999999999858
2010,24,298.92,2.4628571428571604
2005,180,297.03,2.4542857142857395
2000,315,296.27,2.4314285714286012
1982,114,300.13,2.4299999999999904
2010,6,299.3,2.4100000000000086
2008,77,295.28,2.3871428571428868
2011,113,295.12,2.3628571428571377
1983,292,296.83,2.3600000000000216
2011,198,297.3,2.3428571428571394
2010,4,299.2,2.3399999999999914
2011,118,295.12,2.337142857142851
2000,312,296.22,2.3285714285714056
1983,56,295.41,2.3271428571428276
1984,186,296.96,2.322857142857166
2010,9,299.18,2.3114285714285807
1998,109,295.45,2.304285714285722
1997,59,295.02,2.300000000000028
2009,121,299.63,2.299999999999995
2010,44,299.2,2.2957142857142685
2010,18,298.85,2.284285714285748
2008,76,295.28,2.275714285714311
2007,161,296.33,2.2742857142857327
2011,57,294.97,2.2742857142856923
1983,181,296.88,2.2728571428571462
2011,115,295.57,2.2700000000000062
2011,179,296.87,2.26857142857142
2010,11,298.95,2.26714285714285
2010,8,299.1,2.265714285714296
2008,75,295.0,2.259999999999991
2010,51,298.93,2.2542857142857184
1983,96,295.68,2.2471428571428516
2010,35,299.3,2.2457142857142975
2005,181,297.0,2.241428571428579
2011,87,295.05,2.2414285714285547
2010,25,298.9,2.2399999999999847
2012,145,296.02,2.237142857142877
2011,134,295.5,2.234285714285712
1983,149,296.3,2.2342857142856962
2010,23,298.72,2.230000000000026
2011,169,296.35,2.2299999999999778
1997,234,301.27,2.215714285714268
2012,165,296.45,2.210000000000012
2008,97,295.33,2.207142857142872
2001,61,294.9,2.205714285714318
2011,64,295.17,2.199999999999972
2000,135,295.95,2.1957142857142946
1998,169,296.55,2.1899999999999897
2012,166,296.35,2.185714285714263
2010,17,298.8,2.1814285714285933
2010,21,298.62,2.181428571428577
2012,164,296.35,2.177142857142834
1983,132,296.41,2.177142857142826
1989,44,295.61,2.1699999999999755
2009,161,299.66,2.1628571428571735
1983,291,297.08,2.161428571428587
1989,30,295.63,2.1600000000000006
2000,316,296.45,2.154285714285728
1998,48,295.27,2.152857142857166
2012,128,295.82,2.152857142857158
2007,50,295.4,2.1500000000000177
2000,273,297.07,2.1485714285714397
1983,148,296.23,2.1485714285714073
1992,10,295.83,2.140000000000011
1995,63,299.4,2.1399999999999784
2011,114,295.47,2.13999999999997
2008,13,295.5,2.1385714285714243
2011,116,295.52,2.1357142857143003
2010,1,298.92,2.13285714285716
2010,12,298.77,2.1328571428571275
2007,20,295.35,2.129999999999971
2005,58,298.87,2.122857142857145
1990,189,297.18,2.122857142857145
2012,94,295.32,2.115714285714294
1989,63,295.41,2.1157142857142617
2009,122,299.15,2.1157142857142617
2007,22,295.13,2.1142857142857077
2010,3,298.75,2.1114285714285677
2010,14,298.97,2.1071428571428976
2000,317,296.35,2.107142857142833
2011,200,297.37,2.1057142857142788
1982,116,299.86,2.095714285714288
2010,7,299.08,2.0942857142856934
1996,152,296.58,2.092857142857156
1989,85,295.93,2.0928571428571314
1980,34,299.13,2.0914285714285774
1997,80,295.77,2.0871428571428754
2012,93,295.4,2.082857142857173
2008,96,295.73,2.081428571428554
1980,35,299.05,2.075714285714298
1999,245,297.3,2.072857142857125
1983,158,296.48,2.072857142857117
1982,115,299.78,2.072857142857109
1992,28,295.71,2.0714285714285876
2007,160,296.88,2.0642857142857207
2010,10,298.87,2.0600000000000023
1996,153,296.5,2.057142857142854
1983,55,295.33,2.052857142857152
2007,105,295.9,2.05142857142859
1989,25,295.75,2.048571428571433
2011,137,295.67,2.042857142857128
2007,162,296.46,2.0414285714285825
1989,143,296.68,2.0414285714285745
1998,47,295.4,2.0328571428571616
1983,95,295.71,2.028571428571451
2012,45,295.47,2.0285714285713943
2011,86,295.6,2.0271428571428323
1987,97,295.84,2.025714285714303
1983,182,297.16,2.0242857142856923
2007,71,295.58,2.0228571428571627
2011,135,295.5,2.0228571428571462
2000,314,296.72,2.021428571428544
2009,147,299.6,2.018571428571452
1998,44,295.47,2.0142857142857014
2011,168,296.4,2.0100000000000313
2008,15,295.58,2.0100000000000073
1998,341,296.07,2.0100000000000073
1989,172,297.18,2.009999999999991
2013,308,296.5,2.007142857142859
1979,113,296.23,2.0057142857142645
2003,160,300.1,2.004285714285735
2008,68,295.23,1.9999999999999838
2005,96,299.08,1.9971428571428353
2008,101,295.48,1.9971428571428353
2010,120,295.97,1.992857142857125
2007,49,295.68,1.991428571428571
2012,44,295.45,1.9900000000000173
1992,17,295.38,1.9857142857142824
1983,150,296.66,1.9857142857142662
2003,162,300.03,1.9857142857142662
2009,160,299.8,1.9842857142857204
1997,302,300.57,1.9842857142857042
1997,60,295.37,1.981428571428564
1989,37,295.15,1.977142857142878
2010,13,298.8,1.971428571428581
2009,149,299.21,1.9699999999999787
1998,108,295.85,1.9685714285714002
2010,31,299.0,1.9671428571428546
1989,31,295.65,1.9657142857143088
2013,303,296.65,1.9657142857143088
2010,52,298.72,1.9642857142857468
2013,147,299.72,1.9642857142857386
1997,78,296.02,1.9642857142857224
2011,85,295.75,1.9642857142857142
1983,93,295.98,1.9628571428571198
2009,116,299.05,1.95857142857145
1983,131,296.55,1.954285714285699
2008,11,295.68,1.9528571428571289
1987,62,299.11,1.9514285714285993
1997,273,300.5,1.950000000000013
2011,117,295.35,1.9499999999999886
1989,171,297.13,1.9442857142857244
1984,258,297.63,1.9442857142857162
2011,154,296.25,1.9414285714285842
1982,113,299.68,1.9371428571428655
2011,199,297.55,1.9285714285714204
2009,123,298.96,1.9271428571428422
2011,136,295.58,1.9257142857142964
1989,62,295.83,1.9242857142857264
1989,211,297.33,1.9242857142857264
2013,119,299.2,1.9242857142857102
1989,47,295.96,1.9157142857143137
1999,218,297.57,1.9114285714285788
1996,236,297.53,1.9057142857143146
1994,106,299.68,1.9057142857142821
1997,168,300.24,1.904285714285712
1998,342,295.99,1.9042857142856877
