Year,Day,Temperature,Score
1984,257,266.8,6.5428571428571445
2008,242,267.72,6.409999999999968
1993,167,269.55,6.257142857142843
1993,166,270.5,5.612857142857138
1982,237,267.48,5.604285714285685
1997,232,267.62,5.559999999999994
2008,262,268.13,5.494285714285719
1993,168,270.46,5.352857142857147
1987,159,269.84,5.295714285714309
1982,249,267.83,5.280000000000014
1987,209,268.66,5.185714285714271
2011,152,270.9,5.060000000000035
2012,162,270.95,4.931428571428585
1983,111,279.25,4.900000000000001
2002,87,280.15,4.891428571428556
1982,149,270.16,4.865714285714262
1984,254,268.61,4.841428571428553
1986,279,269.46,4.831428571428595
1993,270,269.15,4.775714285714311
1992,247,268.73,4.665714285714265
2011,154,271.62,4.6228571428571446
2012,223,270.5,4.594285714285718
1986,239,268.66,4.535714285714262
2013,243,269.12,4.488571428571431
1997,249,268.92,4.488571428571414
1985,292,269.96,4.46428571428573
1994,256,270.43,4.439999999999998
1993,234,268.68,4.415714285714281
1987,158,270.64,4.395714285714291
1986,281,269.76,4.39000000000001
1984,285,269.03,4.387142857142878
2013,98,273.02,4.3671428571428725
2009,237,269.43,4.367142857142848
1982,223,269.83,4.364285714285724
2010,287,277.87,4.360000000000014
1993,209,270.3,4.355714285714263
1992,210,269.43,4.341428571428561
2012,218,269.53,4.338571428571462
1987,195,269.88,4.332857142857157
2000,148,278.5,4.311428571428572
2011,242,276.77,4.305714285714259
1982,148,271.38,4.2885714285714345
1997,109,271.75,4.285714285714278
2013,227,269.4,4.277142857142882
1981,193,269.83,4.254285714285727
2012,215,270.22,4.237142857142828
1982,243,268.28,4.212857142857176
1982,177,270.88,4.181428571428577
2010,210,270.28,4.174285714285743
1993,225,269.33,4.14000000000001
2000,164,272.02,4.132857142857168
1986,240,269.14,4.107142857142882
1995,222,275.78,4.097142857142834
2001,226,269.92,4.071428571428563
1997,131,278.87,4.065714285714291
2013,157,272.12,4.065714285714274
1983,363,279.88,4.064285714285704
2005,240,269.55,4.055714285714267
1993,226,269.61,4.032857142857121
1979,181,277.78,4.025714285714254
2007,227,276.28,4.025714285714246
2010,173,270.62,4.014285714285718
1993,279,269.58,4.008571428571445
2000,141,271.87,4.00428571428571
2003,222,269.53,3.9914285714286115
2005,249,269.91,3.984285714285688
2000,143,271.82,3.981428571428572
1991,243,269.88,3.98000000000001
1981,207,269.23,3.9799999999999858
1983,212,276.28,3.9771428571428373
2002,137,278.9,3.9628571428571115
1992,228,270.08,3.9571428571428635
1982,222,270.08,3.9385714285714437
1990,253,270.13,3.931428571428577
1982,121,271.33,3.9171428571428675
2013,213,270.05,3.9128571428571326
2012,155,278.45,3.9114285714285626
1996,90,280.18,3.9100000000000006
1997,291,277.7,3.9085714285714226
1985,215,270.43,3.8985714285714317
2005,247,269.83,3.8971428571428697
2005,175,276.88,3.8971428571428532
1982,107,271.36,3.891428571428565
1989,129,271.36,3.8742857142856986
2012,233,270.03,3.8671428571428885
2007,169,278.6,3.8671428571428805
1982,241,269.28,3.855714285714311
2000,203,270.39,3.8500000000000227
2004,239,276.25,3.84571428571428
2004,221,269.85,3.8271428571428276
2012,107,272.8,3.8099999999999943
1990,198,270.98,3.78999999999998
1982,186,271.46,3.777142857142873
2007,153,278.65,3.7728571428571223
2006,188,271.05,3.76999999999999
2011,179,270.95,3.765714285714296
1982,226,270.48,3.7557142857142645
2013,182,271.05,3.7528571428571404
1984,284,268.88,3.75142857142857
2011,153,271.72,3.7499999999999756
2012,268,269.57,3.740000000000001
1994,238,269.23,3.7385714285714147
2002,142,278.95,3.7371428571428447
2013,208,271.15,3.731428571428588
2005,250,269.63,3.7299999999999938
1992,153,271.18,3.7185714285714164
1998,205,271.07,3.7128571428571524
2013,7,279.2,3.71285714285712
2008,269,269.88,3.710000000000004
1993,271,269.86,3.705714285714269
1991,226,276.48,3.691428571428592
1994,154,277.68,3.691428571428584
2006,250,276.45,3.6914285714285677
2004,109,272.23,3.6871428571428413
1992,225,270.43,3.682857142857139
1987,78,273.06,3.6771428571428504
1982,204,269.68,3.675714285714272
1981,252,270.13,3.672857142857148
1994,78,273.61,3.6699999999999835
2004,235,270.68,3.6499999999999853
1992,320,271.93,3.6457142857142832
1997,63,273.52,3.6385714285714488
1980,277,276.31,3.6371428571428543
1997,231,269.62,3.6299999999999875
1990,277,275.96,3.6299999999999875
1988,85,279.23,3.62857142857145
1987,196,270.03,3.627142857142888
2012,232,270.5,3.6100000000000056
2012,235,270.25,3.6014285714285683
2013,228,270.02,3.6000000000000307
1995,260,269.98,3.59714285714285
1982,180,271.0,3.594285714285718
1982,165,271.43,3.5885714285714294
2005,202,272.05,3.5828571428571245
2010,172,271.87,3.5771428571428436
2004,237,270.0,3.5771428571428436
1993,195,271.05,3.5742857142857036
1995,234,270.11,3.5642857142856963
1984,94,279.68,3.557142857142862
2007,157,277.95,3.5542857142857054
2004,94,272.9,3.552857142857176
1991,244,270.96,3.55142857142859
2008,271,270.6,3.551428571428549
1994,295,277.03,3.5442857142856985
2012,214,270.77,3.5414285714285905
1986,278,270.44,3.530000000000005
2003,270,276.3,3.527142857142873
1985,105,278.43,3.5014285714285864
1992,164,278.25,3.49857142857143
2007,134,279.1,3.49428571428576
2006,127,273.43,3.492857142857141
1983,77,278.96,3.4914285714285547
1998,226,276.27,3.4914285714285467
2013,80,273.1,3.4914285714285387
1986,296,276.86,3.4871428571428686
2002,238,276.45,3.4828571428571258
1989,136,272.78,3.478571428571448
1993,169,272.03,3.4742857142857377
2009,67,280.25,3.4728571428571433
1983,255,276.16,3.468571428571441
1985,291,271.08,3.465714285714309
2005,239,269.58,3.4628571428571604
2013,155,272.0,3.459999999999996
1991,209,276.43,3.4571428571428635
1979,128,277.65,3.457142857142839
2010,249,271.12,3.4557142857142855
1981,246,276.53,3.4514285714285426
1998,271,270.14,3.450000000000013
2009,152,272.6,3.4499999999999886
1999,193,276.52,3.4485714285714186
2011,190,277.12,3.444285714285724
1997,133,278.52,3.4442857142857
1998,195,270.97,3.4442857142856917
1982,247,270.53,3.440000000000038
1995,94,279.05,3.4342857142857253
2007,100,279.38,3.432857142857139
2013,156,272.65,3.4142857142857355
1987,235,269.9,3.411428571428595
1996,133,272.65,3.411428571428587
1987,119,272.54,3.4114285714285546
1982,111,271.98,3.408571428571406
1992,114,278.46,3.4042857142856957
1980,212,275.61,3.402857142857158
