Year,Day,Temperature,Score
2011,62,281.32,7.100000000000007
2003,48,281.12,6.8842857142857055
2002,298,278.43,6.819999999999985
1994,261,277.0,6.487142857142869
2003,47,281.72,6.4642857142856895
1994,262,277.43,6.284285714285716
2012,95,290.32,6.258571428571429
2003,122,280.22,6.139999999999978
1984,270,277.33,6.1157142857143025
2012,56,293.2,6.017142857142842
1983,178,276.78,5.947142857142881
1983,176,277.73,5.929999999999983
2013,85,291.65,5.909999999999992
2012,10,281.9,5.890000000000019
2001,143,279.37,5.862857142857138
2007,81,291.5,5.770000000000006
2000,60,291.2,5.7085714285714095
2005,147,278.85,5.657142857142844
2012,94,290.88,5.641428571428572
2006,284,289.28,5.622857142857105
2004,53,282.5,5.557142857142862
2012,55,292.87,5.5371428571428725
1995,89,280.58,5.535714285714302
1984,267,277.96,5.535714285714302
2013,116,290.22,5.494285714285744
1983,104,282.08,5.482857142857166
2010,51,291.22,5.472857142857175
2003,60,281.93,5.428571428571421
2002,261,277.87,5.425714285714288
1999,79,290.85,5.414285714285735
1983,177,277.63,5.400000000000001
1991,204,277.13,5.397142857142853
2000,150,278.92,5.392857142857134
2010,328,289.07,5.322857142857141
1982,198,277.86,5.2842857142857
1999,280,287.74,5.270000000000006
1992,238,277.93,5.259999999999991
1990,85,290.83,5.222857142857127
2012,2,290.6,5.197142857142881
2011,337,280.4,5.192857142857171
2012,92,289.9,5.149999999999969
2007,60,290.53,5.125714285714261
2009,95,280.03,5.122857142857161
1988,142,278.88,5.095714285714296
2013,199,287.37,5.087142857142859
2011,128,280.1,5.068571428571415
2007,300,287.13,5.060000000000002
2011,63,282.72,5.039999999999972
2011,13,290.87,5.015714285714296
2011,55,283.65,5.000000000000016
2005,312,288.98,4.972857142857151
2008,20,283.13,4.9599999999999955
1994,311,278.66,4.9599999999999715
2006,310,279.95,4.9528571428571535
2006,361,282.03,4.9500000000000295
2008,309,279.35,4.947142857142841
2007,147,288.35,4.921428571428586
1994,345,289.1,4.912857142857165
2011,190,278.92,4.904285714285696
2003,271,279.58,4.898571428571431
2001,344,281.64,4.894285714285729
2011,61,283.67,4.891428571428556
1994,249,277.25,4.878571428571433
1988,141,279.28,4.872857142857169
2000,151,279.35,4.85999999999999
2000,161,279.6,4.858571428571411
2003,184,278.15,4.855714285714304
2005,346,289.4,4.848571428571412
2005,229,286.23,4.847142857142891
1980,271,287.43,4.832857142857149
2005,298,288.28,4.832857142857116
2006,192,278.48,4.831428571428554
2005,306,288.95,4.827142857142836
2011,332,288.05,4.82428571428572
1980,226,278.36,4.8014285714285405
1982,114,289.16,4.797142857142887
2010,288,278.85,4.7957142857142605
1995,55,291.73,4.7914285714285905
2011,113,281.37,4.782857142857138
2013,3,291.22,4.762857142857172
2007,27,283.5,4.757142857142859
1981,77,290.38,4.757142857142851
1980,321,288.25,4.757142857142843
1981,92,289.61,4.737142857142869
2008,140,280.2,4.735714285714299
2002,358,281.3,4.719999999999994
1986,205,277.99,4.717142857142846
2010,330,288.52,4.7099999999999715
2004,220,279.22,4.704285714285675
1995,199,277.98,4.682857142857131
2005,261,279.88,4.678571428571437
1984,116,280.58,4.677142857142867
1991,226,278.08,4.674285714285726
1992,27,283.11,4.671428571428554
2006,311,280.43,4.664285714285711
2007,146,287.65,4.652857142857117
2010,129,288.27,4.651428571428563
2013,131,288.5,4.651428571428563
1985,182,286.48,4.648571428571448
2012,333,288.87,4.648571428571423
2005,83,282.7,4.644285714285729
1999,179,286.35,4.642857142857167
1988,85,282.13,4.638571428571432
1983,353,289.25,4.6314285714285734
1997,354,289.1,4.627142857142879
2002,252,278.93,4.6257142857142854
1992,54,282.98,4.621428571428551
2011,193,278.15,4.607142857142882
2003,282,279.2,4.607142857142857
2000,362,282.12,4.601428571428561
2007,148,288.33,4.592857142857132
2005,310,287.8,4.591428571428586
1983,151,279.63,4.570000000000009
2012,210,278.95,4.562857142857159
2001,140,280.3,4.562857142857134
2013,156,287.07,4.562857142857134
2002,128,288.82,4.5471428571428545
1987,322,287.61,4.5457142857142925
2003,153,287.55,4.5428571428571525
1998,270,287.39,4.537142857142848
2012,284,280.32,4.534285714285732
2005,311,287.78,4.531428571428535
2006,362,282.8,4.518571428571412
2005,30,290.37,4.510000000000007
2007,47,290.83,4.504285714285686
2007,152,279.85,4.499999999999976
2001,96,289.3,4.498571428571446
