Year,Day,Temperature,Score
2011,72,286.4,4.627142857142879
1981,44,287.03,4.387142857142886
1995,322,297.36,4.148571428571439
2000,6,288.14,4.124285714285723
2009,356,296.05,4.098571428571428
2011,73,287.95,4.064285714285737
2008,25,294.83,4.0442857142856985
1987,62,293.54,3.8114285714285887
2011,64,288.0,3.8100000000000103
2009,361,295.45,3.805714285714276
2004,240,300.45,3.8028571428571274
1987,61,293.68,3.7942857142857145
1995,321,297.5,3.632857142857152
1984,342,289.25,3.6042857142857088
1997,64,294.2,3.588571428571413
2012,259,299.7,3.5857142857142725
1985,312,296.25,3.5528571428571354
1995,320,297.53,3.5485714285714005
2007,268,293.56,3.517142857142858
1993,350,289.55,3.5042857142857105
1987,60,293.11,3.4171428571428755
2004,239,299.88,3.415714285714273
1985,307,297.03,3.4057142857142577
1982,6,294.16,3.401428571428604
1993,325,290.3,3.388571428571408
1998,68,293.57,3.367142857142848
2003,356,295.75,3.357142857142849
1995,138,295.43,3.3485714285714283
1981,43,287.78,3.3457142857143123
1995,147,295.98,3.3385714285714454
2002,61,288.38,3.3228571428571496
1999,334,290.07,3.3157142857142907
2006,324,297.21,3.2328571428571258
1995,123,294.43,3.2300000000000018
2010,77,294.45,3.2242857142857053
2005,15,288.4,3.2228571428571757
2009,357,295.0,3.2228571428571433
2012,266,299.28,3.197142857142824
1993,312,291.53,3.192857142857162
1997,61,293.85,3.1828571428571633
2008,20,294.33,3.1728571428571235
1995,354,294.63,3.1699999999999915
1998,66,293.7,3.1685714285714135
2011,74,288.82,3.1671428571428675
2002,60,288.43,3.167142857142843
1996,317,290.91,3.1499999999999693
1988,45,287.88,3.1471428571428612
1988,59,287.75,3.141428571428573
2010,337,295.95,3.1285714285714255
1987,63,293.04,3.127142857142888
1993,73,287.4,3.1085714285714516
1988,312,291.08,3.1085714285714436
2012,55,288.38,3.1000000000000063
2004,176,297.58,3.098571428571404
1995,139,295.28,3.0842857142856865
2010,338,295.83,3.079999999999976
1989,316,290.41,3.071428571428547
1995,363,294.48,3.0485714285714414
1986,61,287.79,3.0471428571428385
2013,111,294.85,3.045714285714301
1990,81,293.75,3.0
2013,64,293.95,2.9899999999999767
2011,63,288.53,2.985714285714323
2007,239,294.5,2.967142857142863
1998,69,293.25,2.9642857142857144
1998,67,293.35,2.9542857142857315
1993,326,290.63,2.9542857142857235
2005,63,288.87,2.9499999999999966
1991,304,296.73,2.9471428571428726
2004,177,297.83,2.94714285714284
1990,82,293.93,2.940000000000022
2011,71,288.15,2.938571428571452
2007,238,294.6,2.9299999999999744
2008,357,289.58,2.928571428571445
2010,30,293.65,2.927142857142834
1979,4,288.3,2.917142857142843
1982,5,293.61,2.901428571428596
1995,137,295.0,2.895714285714275
1980,88,293.33,2.8899999999999864
1995,122,294.3,2.888571428571441
2004,241,299.72,2.8857142857143168
1995,146,295.36,2.884285714285722
2004,181,298.18,2.884285714285722
2005,37,289.0,2.8799999999999955
1995,353,294.48,2.8671428571428805
2001,362,294.82,2.8642857142857077
1995,319,296.38,2.861428571428559
2013,72,292.95,2.858571428571419
1981,68,293.58,2.8571428571428408
1985,53,288.3,2.8557142857142788
2005,345,295.3,2.8514285714285927
1981,41,288.13,2.8471428571428663
2004,362,289.43,2.8414285714285694
2010,56,293.75,2.8314285714285705
2007,311,297.18,2.82857142857143
1993,327,290.73,2.828571428571414
1992,353,289.16,2.8285714285714056
2012,261,298.8,2.825714285714298
2008,337,290.9,2.824285714285728
1980,128,294.38,2.8142857142857047
1980,271,293.23,2.811428571428548
2004,136,290.7,2.8100000000000023
2000,71,293.45,2.809999999999978
1995,359,294.5,2.805714285714284
1995,360,294.5,2.805714285714276
2004,178,297.78,2.8057142857142514
1995,134,294.98,2.80428571428573
1993,302,292.23,2.8042857142857054
2012,199,298.15,2.8042857142856894
1993,349,290.28,2.801428571428598
1997,62,293.27,2.798571428571409
1995,187,297.31,2.797142857142863
2009,360,294.6,2.784285714285732
1995,325,295.71,2.7728571428571223
2004,229,299.4,2.7671428571428414
1993,310,291.53,2.7628571428571718
1999,353,290.14,2.758571428571437
2009,358,294.65,2.7585714285714045
1991,305,296.66,2.7500000000000324
2001,147,295.92,2.748571428571438
2013,110,294.65,2.7485714285714056
1995,135,294.73,2.7442857142857355
1981,361,293.33,2.7385714285714067
2013,109,294.43,2.7357142857142986
2004,180,297.73,2.7357142857142986
2013,65,293.45,2.7299999999999858
1983,43,288.5,2.7285714285714318
1980,98,293.33,2.7271428571428453
2004,170,297.1,2.7257142857143157
2005,12,289.05,2.719999999999987
2012,230,299.38,2.7157142857142844
1985,304,296.73,2.710000000000012
2000,305,292.82,2.7057142857142935
1998,48,293.37,2.694285714285708
2004,36,293.8,2.692857142857146
2012,73,289.55,2.692857142857146
2012,1,289.75,2.6914285714285677
1989,85,288.48,2.682857142857123
2005,44,289.1,2.6799999999999744
2001,297,297.5,2.6771428571428424
2003,41,288.45,2.6757142857142964
1984,71,288.81,2.6742857142857184
2000,41,288.74,2.67142857142857
1993,301,292.53,2.668571428571454
1997,60,293.24,2.6671428571428675
1983,98,288.61,2.667142857142835
1989,201,297.98,2.6657142857143055
2012,232,299.27,2.6657142857142566
1997,334,295.27,2.6642857142856946
2012,198,298.13,2.6614285714285626
2006,316,296.71,2.6614285714285466
1987,59,292.61,2.6585714285714466
1985,311,296.0,2.654285714285712
2006,350,295.25,2.65285714285715
1980,129,294.25,2.6514285714285717
1982,85,288.91,2.6514285714285473
2012,175,296.97,2.6500000000000177
2004,329,295.43,2.6485714285714317
1982,2,293.48,2.6471428571428777
2008,26,293.5,2.6457142857142832
1996,55,288.8,2.645714285714275
1984,174,292.03,2.6428571428571592
1995,358,294.21,2.6428571428571104
2012,54,288.87,2.640000000000003
1998,55,293.6,2.6357142857143003
1987,66,293.28,2.6328571428571275
1990,79,293.88,2.627142857142847
2013,71,293.02,2.627142857142839
1990,217,298.78,2.6242857142856906
2004,30,293.55,2.622857142857161
2011,25,289.1,2.61857142857141
1992,306,292.31,2.617142857142848
1993,0,289.41,2.6142857142856917
2012,356,294.1,2.6114285714285836
1989,185,297.36,2.6100000000000216
1989,178,296.8,2.6085714285714436
2012,233,299.4,2.6042857142856843
2010,55,293.37,2.6028571428571468
1984,163,291.61,2.5999999999999983
2013,343,295.0,2.5999999999999903
1993,351,290.11,2.5999999999999823
2008,311,292.68,2.5985714285714283
1982,86,288.61,2.5985714285714203
1998,61,293.8,2.5957142857142963
2012,161,296.55,2.594285714285726
1986,60,287.94,2.5914285714285694
1995,136,294.63,2.588571428571421
1989,280,298.38,2.5842857142857105
1995,171,296.48,2.5814285714285865
2010,37,293.8,2.5814285714285785
2001,298,297.57,2.578571428571422
1995,318,295.93,2.575714285714306
2010,31,293.62,2.5742857142857196
2004,238,299.2,2.5742857142856956
2006,323,296.5,2.5728571428571416
1996,29,293.3,2.5714285714285716
1993,359,289.55,2.569999999999993
2013,103,293.85,2.5685714285714556
2012,262,298.75,2.567142857142861
2003,357,294.73,2.5657142857142907
2010,331,295.58,2.561428571428548
2012,260,298.65,2.56142857142854
2010,54,293.42,2.5600000000000103
1985,134,289.88,2.5600000000000023
2012,160,296.38,2.558571428571424
2000,170,292.32,2.5528571428571434
2000,350,290.74,2.5528571428571354
1988,268,293.98,2.5528571428571274
1985,308,296.46,2.548571428571417
1991,356,293.48,2.547142857142871
1999,298,293.39,2.545714285714293
1989,198,298.13,2.5442857142857145
1988,107,293.28,2.5385714285713936
1986,109,288.93,2.5371428571428396
2012,263,298.88,2.5357142857142856
1987,335,290.58,2.5314285714285916
1984,72,288.71,2.528571428571443
1981,49,288.38,2.528571428571435
1987,110,293.41,2.527142857142881
2012,304,297.47,2.524285714285741
2012,176,296.7,2.5242857142857082
1995,194,297.21,2.5242857142857082
2005,28,289.13,2.5199999999999982
2008,279,294.35,2.5171428571428334
1984,77,288.0,2.5142857142857014
1996,316,291.68,2.5114285714285693
1986,110,289.11,2.509999999999991
2002,62,289.13,2.505714285714297
1987,109,293.19,2.5057142857142884
1997,63,293.17,2.5014285714285864
1987,124,294.09,2.501428571428562
1986,46,292.41,2.498571428571446
1984,83,288.81,2.4971428571428596
1983,74,292.53,2.497142857142819
1990,340,294.65,2.494285714285695
2008,353,290.41,2.494285714285687
1990,341,294.88,2.492857142857133
2007,130,295.23,2.4914285714285875
1987,23,292.74,2.490000000000009
1995,127,294.11,2.490000000000009
1987,28,292.46,2.4885714285714067
2010,343,290.55,2.4857142857142827
1995,193,297.11,2.4842857142857286
1988,106,293.33,2.484285714285712
1997,347,295.02,2.4814285714285558
1981,16,288.78,2.480000000000026
2000,72,293.12,2.4800000000000018
1993,341,290.56,2.4800000000000018
2008,305,293.18,2.4785714285714318
2013,30,293.12,2.4728571428571433
2008,277,294.5,2.465714285714301
2012,258,299.0,2.4657142857142844
2004,234,299.03,2.465714285714244
2006,136,295.25,2.4628571428571524
1997,350,294.67,2.4628571428571524
1980,272,293.83,2.46000000000002
1981,57,292.75,2.460000000000004
1989,188,297.11,2.458571428571442
1992,352,289.63,2.4557142857142855
1996,14,289.23,2.452857142857129
1996,5,293.66,2.448571428571443
1996,123,294.03,2.448571428571402
1995,186,297.15,2.4442857142857
2012,267,298.83,2.4442857142857
1981,62,292.4,2.4414285714285517
1985,52,288.71,2.440000000000014
1995,166,296.08,2.4385714285714033
1997,343,294.35,2.4342857142857417
1989,177,296.75,2.4342857142857253
1983,103,293.35,2.4328571428571713
1989,200,297.81,2.4328571428571473
1993,348,290.48,2.4314285714285524
1989,170,296.33,2.4314285714285444
2003,90,293.97,2.428571428571453
2013,114,294.9,2.4285714285714124
2012,56,289.15,2.425714285714313
1997,342,294.24,2.421428571428578
1983,44,289.33,2.4157142857143055
1997,307,297.22,2.4142857142857435
2011,271,298.72,2.4128571428571655
1994,348,294.78,2.4128571428571086
1994,179,292.33,2.411428571428579
1982,4,292.96,2.408571428571406
1980,89,292.73,2.4071428571428766
2004,230,299.15,2.407142857142836
1998,44,293.02,2.4071428571428277
1989,180,297.23,2.4057142857143066
1984,56,289.06,2.404285714285712
2008,48,293.05,2.402857142857158
1983,321,295.61,2.4000000000000097
1996,66,288.78,2.398571428571464
1987,159,296.04,2.3985714285714397
1993,257,294.08,2.3971428571428697
1984,347,289.73,2.397142857142837
2000,40,288.97,2.395714285714267
1993,46,292.36,2.3942857142857292
2012,281,298.6,2.3942857142857292
1982,123,293.61,2.392857142857151
1997,70,292.92,2.3900000000000188
1995,364,293.85,2.3900000000000188
2004,162,296.78,2.3899999999999784
1986,169,291.59,2.3871428571428868
2001,59,293.47,2.3842857142857463
1989,204,297.66,2.3814285714286143
2008,278,294.63,2.381428571428574
1983,52,292.43,2.380000000000012
1984,217,293.56,2.377142857142855
1980,321,291.43,2.377142857142855
1984,73,288.75,2.377142857142847
2004,35,293.3,2.3757142857143094
1983,40,289.21,2.3757142857143014
2007,267,294.46,2.3757142857143014
1999,352,290.4,2.3757142857143014
1989,179,296.75,2.375714285714293
1994,349,294.68,2.375714285714293
2007,243,294.63,2.368571428571426
1993,311,292.16,2.368571428571402
2011,202,294.05,2.367142857142848
1980,85,293.3,2.365714285714294
1983,73,292.78,2.3657142857142617
1988,305,292.43,2.3628571428571297
1989,199,297.93,2.3614285714285757
1992,346,290.16,2.359999999999965
2004,179,297.28,2.357142857142825
2011,65,289.0,2.355714285714287
1995,195,297.21,2.3542857142856923
1994,79,289.63,2.3528571428571547
1998,49,292.72,2.3500000000000307
1990,80,293.18,2.3500000000000147
1997,71,292.72,2.3485714285714443
1982,122,293.61,2.3442857142857343
1995,150,295.63,2.34428571428571
1981,315,295.81,2.3400000000000154
1983,101,293.68,2.3371428571428674
2004,46,292.95,2.337142857142843
1999,99,293.6,2.334285714285727
2004,207,298.55,2.334285714285719
1981,169,295.63,2.3342857142857105
1990,76,292.75,2.3328571428571405
1993,309,292.03,2.330000000000033
2006,29,289.18,2.328571428571422
2008,338,291.18,2.328571428571422
1994,178,292.15,2.3271428571428845
1980,127,294.38,2.3257142857142736
1988,120,293.66,2.322857142857174
1999,350,290.95,2.3228571428571576
1996,318,291.58,2.3228571428571496
1988,113,293.05,2.3214285714285716
2005,29,289.32,2.318571428571431
1999,221,298.32,2.318571428571423
2000,7,290.17,2.3185714285714147
1997,355,294.12,2.315714285714299
2005,323,292.1,2.3157142857142583
2008,352,290.4,2.3114285714285887
2000,1,289.99,2.3114285714285723
1998,36,293.07,2.3114285714285643
1993,218,294.36,2.3114285714285563
