Year,Day,Temperature,Score
1991,361,265.58,15.568571428571431
2009,42,294.28,15.29428571428569
2009,320,270.12,15.271428571428576
1979,353,291.46,15.261428571428544
2009,41,292.08,14.938571428571404
2002,11,291.68,14.761428571428578
2008,9,291.45,14.69714285714284
2009,321,270.25,14.67285714285714
2010,40,292.47,14.637142857142887
2010,19,291.57,14.1242857142857
2002,13,291.6,14.1014285714286
1991,362,267.11,14.101428571428553
2002,14,290.82,14.09857142857142
2009,43,294.05,14.08714285714286
2002,12,291.95,14.079999999999993
1979,352,288.83,13.914285714285702
1991,360,267.43,13.738571428571415
1987,40,292.56,13.735714285714282
1982,339,269.0,13.687142857142849
1979,351,289.23,13.531428571428583
2008,37,270.15,13.53000000000002
2005,50,272.07,13.395714285714291
2010,39,291.65,13.309999999999986
1987,361,290.9,13.205714285714278
2005,51,274.47,13.202857142857113
1999,25,286.85,13.03000000000003
1987,339,270.5,12.974285714285713
1998,79,272.05,12.917142857142844
2008,36,270.88,12.914285714285711
1996,44,293.81,12.860000000000005
1987,360,290.05,12.852857142857156
2010,104,278.67,12.815714285714275
2013,33,290.8,12.715714285714293
2009,316,275.85,12.672857142857115
1994,72,275.28,12.670000000000032
1979,51,293.21,12.658571428571406
2008,10,289.45,12.652857142857126
2008,8,288.9,12.584285714285695
1996,48,269.58,12.518571428571445
2013,39,269.05,12.518571428571404
2002,338,291.77,12.485714285714266
1987,41,291.49,12.340000000000007
2002,10,290.28,12.317142857142837
2005,70,272.53,12.302857142857176
2013,34,291.48,12.261428571428585
2003,64,273.63,12.025714285714296
1999,23,287.39,11.981428571428555
1979,50,291.23,11.917142857142876
1984,357,268.03,11.911428571428596
1997,68,292.24,11.902857142857142
2013,66,292.65,11.872857142857129
2013,38,270.95,11.862857142857147
1985,71,278.71,11.861428571428585
1984,361,269.21,11.858571428571443
1997,67,292.27,11.834285714285686
2008,7,286.68,11.818571428571422
1981,281,281.53,11.810000000000027
2009,317,276.12,11.802857142857135
1985,70,278.03,11.747142857142885
2008,38,272.38,11.738571428571422
2010,44,271.65,11.722857142857176
2011,19,268.97,11.70428571428569
1987,335,268.88,11.702857142857145
1993,34,288.61,11.687142857142883
1984,312,295.28,11.665714285714257
2010,67,273.02,11.642857142857158
2008,355,268.35,11.631428571428549
1987,329,293.5,11.621428571428575
2009,319,274.1,11.571428571428555
1981,311,276.75,11.564285714285704
1981,335,270.75,11.547142857142855
2009,40,289.15,11.52285714285713
2008,31,268.7,11.49142857142858
1986,58,270.18,11.469999999999986
1985,59,290.38,11.42285714285714
1998,319,293.52,11.421428571428546
1999,353,269.3,11.371428571428567
2011,320,293.72,11.36571428571431
1987,359,288.78,11.36571428571427
1985,72,277.31,11.350000000000007
1983,28,287.38,11.324285714285704
2008,35,271.62,11.321428571428571
2008,39,271.7,11.320000000000002
1987,332,267.93,11.272857142857138
2009,322,272.52,11.245714285714314
2010,42,271.07,11.245714285714289
2013,67,293.03,11.22571428571426
2000,30,269.99,11.218571428571424
2007,61,292.6,11.214285714285747
1990,30,267.5,11.208571428571426
1997,55,290.1,11.185714285714303
1999,26,285.99,11.135714285714291
2011,80,278.65,11.128571428571465
