Year,Day,Temperature,Score
1998,210,266.02,8.937142857142883
1998,209,266.75,7.8800000000000034
1983,230,265.73,7.771428571428552
1998,211,267.55,7.511428571428561
2000,142,269.42,7.038571428571418
1987,152,267.49,6.9571428571428555
2011,190,268.52,6.90000000000001
2011,191,267.27,6.8685714285714425
2011,188,268.47,6.825714285714257
2011,185,267.4,6.604285714285733
1982,246,267.46,6.581428571428587
1993,158,269.5,6.4599999999999955
2000,143,270.1,6.451428571428551
1982,235,268.68,6.362857142857146
1991,225,267.71,6.265714285714304
1988,253,267.83,6.251428571428578
1993,160,269.21,6.207142857142888
1993,171,269.16,6.159999999999984
2013,224,269.22,6.077142857142827
1983,229,267.13,6.015714285714296
1987,227,268.83,5.877142857142871
1990,283,268.88,5.830000000000008
1986,203,268.81,5.801428571428565
2013,225,269.5,5.725714285714299
2000,159,270.4,5.7157142857143
1982,234,269.05,5.665714285714273
1996,157,270.1,5.641428571428548
2011,189,269.67,5.601428571428552
1982,250,268.18,5.568571428571423
1995,193,268.98,5.5442857142856985
1986,202,269.51,5.522857142857139
1998,248,269.14,5.510000000000015
1994,259,269.6,5.449999999999981
2011,239,269.32,5.3714285714285745
1982,272,268.33,5.3671428571428645
2011,184,268.37,5.361428571428568
1993,280,268.63,5.304285714285713
2005,129,272.15,5.265714285714312
2009,217,270.0,5.261428571428569
1995,192,269.43,5.2085714285714255
1993,170,270.13,5.111428571428584
2011,192,269.12,5.058571428571424
1984,286,269.33,4.962857142857152
2009,191,277.5,4.961428571428574
1994,260,269.48,4.934285714285685
2006,189,270.9,4.901428571428596
1998,207,269.05,4.835714285714281
1999,184,270.42,4.779999999999989
1995,195,269.46,4.777142857142882
1991,200,270.5,4.755714285714289
1995,264,270.16,4.7114285714285415
2013,252,269.97,4.7085714285714095
2009,104,272.05,4.698571428571411
2007,266,277.13,4.687142857142858
1993,159,270.91,4.684285714285685
2007,267,277.1,4.638571428571457
2012,141,271.53,4.624285714285739
2013,93,281.12,4.592857142857148
2009,190,278.4,4.589999999999983
1985,267,268.33,4.555714285714308
1987,147,271.46,4.547142857142879
1982,149,272.03,4.545714285714317
2012,254,269.93,4.5457142857142765
1987,151,270.53,4.5385714285714505
1983,263,269.48,4.534285714285683
1993,201,270.61,4.51999999999999
2009,280,277.85,4.514285714285742
1982,244,268.46,4.495714285714298
2006,188,271.3,4.489999999999985
1996,210,277.55,4.4542857142857235
2004,232,270.55,4.437142857142858
2011,154,271.5,4.411428571428563
2000,144,271.77,4.398571428571439
1985,113,278.73,4.361428571428592
1982,139,271.8,4.338571428571421
1996,156,271.11,4.331428571428562
2011,60,274.5,4.318571428571431
1994,258,269.96,4.312857142857159
1982,285,268.66,4.312857142857118
1986,168,271.31,4.311428571428564
1982,223,270.28,4.307142857142886
2000,158,270.85,4.307142857142829
1982,269,269.58,4.301428571428589
1982,249,269.9,4.260000000000015
2004,97,273.25,4.240000000000001
2002,146,278.0,4.230000000000002
1997,187,271.05,4.227142857142837
2010,88,280.22,4.18857142857146
2013,265,277.37,4.187142857142858
1989,85,272.38,4.177142857142859
1993,227,269.48,4.165714285714265
1991,203,270.36,4.159999999999976
1984,266,269.61,4.151428571428563
1983,177,270.46,4.150000000000026
2006,265,270.18,4.148571428571431
2012,276,269.72,4.14571428571425
1993,202,270.65,4.130000000000019
2002,143,278.87,4.1299999999999955
