Year,Day,Temperature,Score
2000,43,265.32,27.478571428571424
2005,48,270.25,26.181428571428572
2006,19,263.43,25.18285714285715
1990,17,264.48,25.041428571428586
1985,56,266.11,24.48857142857144
1984,351,268.73,24.37285714285716
1984,31,267.33,24.134285714285692
1985,52,261.83,24.122857142857125
1991,341,265.63,24.04714285714285
1995,338,265.58,23.639999999999983
1990,346,223.63,23.431428571428576
2006,16,265.88,23.021428571428565
2012,64,264.18,23.015714285714296
2012,40,263.4,22.93999999999998
2012,19,263.78,22.655714285714257
1991,342,265.03,22.647142857142832
1998,334,266.6,22.642857142857164
1993,322,267.58,22.132857142857123
1991,353,265.28,22.091428571428537
1985,58,260.25,21.828571428571426
1995,89,266.0,21.582857142857144
1988,55,267.11,21.55428571428573
1990,35,263.8,21.525714285714294
2011,76,268.22,21.451428571428604
2001,330,268.52,21.277142857142838
2011,21,264.5,21.274285714285718
1988,343,264.05,21.068571428571435
2001,6,265.7,20.968571428571426
1984,332,265.28,20.944285714285687
1997,64,260.95,20.874285714285698
2005,37,258.95,20.804285714285705
2010,37,262.65,20.66285714285712
1983,61,262.53,20.61714285714283
1995,88,267.75,20.532857142857146
1991,354,262.18,20.49571428571429
2012,311,270.17,20.49285714285716
2012,39,261.3,20.442857142857154
2006,32,262.16,20.4314285714286
1982,335,259.23,20.404285714285727
2006,29,265.25,20.340000000000003
2005,26,266.33,20.33285714285712
2000,42,259.2,20.15571428571427
1997,69,262.42,20.122857142857153
2013,288,240.57,20.111428571428576
1979,336,224.28,20.110000000000003
2001,329,266.6,20.0814285714286
1995,34,261.08,20.055714285714267
2006,20,260.43,20.00428571428572
1985,57,257.15,19.941428571428542
2011,337,267.22,19.864285714285746
2006,18,261.25,19.86285714285714
1987,269,243.08,19.835714285714268
2011,79,268.45,19.82999999999999
1984,18,260.18,19.73571428571429
2001,31,260.02,19.729999999999986
1990,61,259.18,19.634285714285717
1984,352,263.63,19.62714285714285
2011,336,267.37,19.612857142857155
1988,347,261.23,19.53714285714287
1987,277,236.41,19.485714285714284
2004,73,228.83,19.46285714285713
1997,28,259.72,19.428571428571455
1989,314,228.66,19.42714285714286
1992,72,262.75,19.392857142857142
2006,30,260.06,19.361428571428576
1982,334,258.75,19.359999999999996
2005,27,264.18,19.340000000000007
2002,64,262.72,19.305714285714316
2006,53,265.78,19.302857142857114
2006,15,261.23,19.300000000000015
1987,264,243.65,19.251428571428566
1990,36,260.5,19.23285714285714
2001,344,267.12,19.224285714285717
1995,33,260.78,19.16999999999997
2005,51,264.93,19.162857142857153
2006,54,261.43,19.082857142857147
1982,333,260.25,19.07428571428571
2006,21,262.18,19.051428571428577
2012,312,267.67,18.96000000000002
2010,21,229.42,18.81714285714287
2001,5,262.3,18.80142857142859
1990,10,258.96,18.719999999999974
1989,315,229.86,18.712857142857136
1984,41,260.33,18.63571428571427
1987,265,244.61,18.62999999999997
2000,34,257.8,18.5657142857143
1983,60,259.81,18.548571428571424
2005,22,263.85,18.521428571428597
2012,29,265.92,18.52142857142859
1994,340,261.08,18.50999999999999
2007,35,261.43,18.49428571428572
2006,33,263.85,18.485714285714305
1987,9,260.26,18.468571428571416
1990,11,254.61,18.45285714285715
2009,331,266.42,18.420000000000016
1997,65,261.24,18.39000000000001
1986,88,259.26,18.35714285714284
1986,22,225.26,18.328571428571443
1990,345,227.63,18.29857142857143
2002,305,268.1,18.287142857142875
1986,296,269.41,18.270000000000028
2013,49,231.27,18.26999999999999
1984,281,269.3,18.26142857142858
1987,8,260.46,18.24142857142855
2012,38,259.2,18.23714285714285
1989,316,231.98,18.224285714285735
1994,72,232.75,18.215714285714284
2005,47,260.23,18.211428571428595
2002,4,263.57,18.19285714285714
1984,354,263.18,18.17428571428572
1980,76,263.33,18.15714285714284
2000,73,262.57,18.155714285714282
2006,52,264.18,18.14142857142858
2005,23,263.6,18.140000000000022
1991,65,257.71,18.029999999999976
1983,6,258.71,18.012857142857122
1991,84,262.53,17.959999999999972
2011,338,264.2,17.92142857142856
1984,19,256.16,17.738571428571447
2003,35,226.55,17.73142857142856
1984,353,263.73,17.677142857142876
2004,74,229.03,17.62
1991,355,259.43,17.567142857142862
1979,348,230.2,17.557142857142875
1983,62,260.58,17.521428571428547
1997,66,261.8,17.510000000000016
2008,25,232.28,17.50142857142857
1981,49,255.03,17.474285714285713
2000,44,258.4,17.402857142857126
2006,24,259.5,17.39285714285714
2002,361,262.97,17.364285714285746
1981,16,262.83,17.257142857142835
2009,330,265.5,17.252857142857142
2002,362,262.27,17.237142857142835
1984,17,261.91,17.197142857142882
1984,355,259.96,17.17142857142855
2012,309,266.78,17.15999999999997
1997,348,262.99,17.15714285714287
1993,10,226.53,17.13571428571428
2003,34,230.4,17.09857142857142
1979,335,226.43,17.08142857142857
1995,100,266.46,16.969999999999978
1993,9,226.68,16.949999999999996
1992,73,259.66,16.944285714285737
1980,355,231.93,16.93142857142856
1979,35,230.5,16.93
2003,341,238.78,16.922857142857147
2010,1,259.8,16.880000000000017
2004,6,236.41,16.867142857142856
2007,24,228.43,16.851428571428567
1992,71,260.73,16.83285714285716
2002,63,259.47,16.804285714285744
1997,68,259.75,16.80428571428572
1987,64,231.79,16.77428571428572
1986,29,262.44,16.76857142857142
1994,286,271.38,16.75714285714285
1984,280,270.53,16.75714285714282
1993,338,229.73,16.71142857142858
1981,24,256.23,16.7057142857143
2002,47,232.35,16.70142857142858
2005,21,258.93,16.63428571428572
1996,42,228.61,16.634285714285706
2001,85,233.7,16.627142857142868
2012,41,258.62,16.617142857142863
2005,28,261.2,16.605714285714274
1981,308,264.13,16.594285714285707
1990,86,259.5,16.52857142857142
2011,311,237.78,16.524285714285714
1995,101,264.71,16.49571428571426
1993,17,257.06,16.482857142857146
