Year,Day,Temperature,Score
1997,155,295.22,2.6828571428571064
1992,129,296.33,2.4471428571428646
1992,128,296.5,2.444285714285716
1991,197,294.21,2.402857142857158
1992,122,296.78,2.340000000000032
1992,121,296.63,2.32714285714286
1991,196,294.33,2.2657142857143038
2005,175,295.33,2.2057142857143015
1992,127,296.73,2.1514285714285557
1992,108,296.98,2.144285714285697
1992,87,297.43,2.107142857142849
1997,80,297.05,2.0757142857142736
1998,22,299.2,2.0457142857142685
1990,332,294.28,2.042857142857169
1992,241,293.78,2.0314285714285996
1997,154,296.0,2.0242857142857247
1998,23,299.32,2.0214285714285682
1992,86,297.53,2.0200000000000307
2004,176,294.93,2.01857142857142
1979,27,296.15,2.0100000000000313
1993,269,297.33,1.9899999999999929
1998,7,298.45,1.9899999999999847
1998,21,299.17,1.9871428571428689
1992,193,295.0,1.9757142857142835
1997,110,297.42,1.9714285714285487
1997,128,296.6,1.9657142857142762
2007,187,295.6,1.9657142857142682
2012,187,295.72,1.9514285714285506
1997,134,296.45,1.9485714285714428
1997,158,296.07,1.932857142857147
2012,186,295.62,1.9285714285714286
1997,173,295.82,1.9257142857142884
2011,184,299.75,1.9228571428571481
1997,349,298.07,1.9071428571428524
2004,127,296.78,1.9042857142857446
1997,133,296.55,1.904285714285704
1997,172,295.77,1.9028571428571581
1979,26,296.23,1.9014285714285555
1998,11,298.85,1.900000000000018
1997,156,295.92,1.8985714285714153
1997,81,297.32,1.8914285714285808
1992,151,296.3,1.8885714285714161
2013,47,297.12,1.8871428571428541
1998,334,294.42,1.877142857142847
1996,206,297.93,1.8757142857142932
1992,153,296.06,1.8714285714285583
1992,358,294.86,1.8699999999999883
1980,328,294.33,1.864285714285732
1992,217,294.48,1.8642857142856997
1991,298,293.63,1.8585714285714272
1996,144,299.5,1.8557142857142952
1997,159,296.2,1.8557142857142952
1992,126,297.03,1.851428571428601
2005,218,294.63,1.847142857142858
1997,352,298.27,1.8371428571428428
2012,183,296.25,1.8314285714285705
2006,246,297.38,1.8314285714285705
1992,112,297.21,1.8271428571428845
1979,34,296.46,1.8171428571428936
1981,198,295.08,1.814285714285729
1992,184,295.11,1.809999999999994
2010,155,300.05,1.8042857142857218
1992,353,294.93,1.8042857142857056
1992,218,294.35,1.8042857142856974
1992,240,293.9,1.7985714285714411
1987,198,295.18,1.788571428571434
1983,147,296.11,1.7885714285714098
1992,226,294.05,1.781428571428551
1993,69,297.33,1.7728571428571545
2004,128,297.03,1.76428571428575
1992,94,297.86,1.7642857142857014
1998,18,298.62,1.758571428571429
1998,25,299.32,1.7557142857142725
1992,291,293.8,1.7485714285714136
1997,351,298.15,1.7457142857142653
1998,165,295.95,1.7442857142857275
1986,190,298.04,1.7414285714285955
1991,171,295.5,1.741428571428571
2012,18,296.1,1.734285714285688
1991,198,295.0,1.7314285714285802
1998,19,298.87,1.7285714285714318
1997,83,297.67,1.7257142857142753
1999,86,297.4,1.7200000000000273
1996,97,300.46,1.7185714285714166
1996,219,297.33,1.7185714285714084
1995,255,296.78,1.7114285714285578
2008,177,299.08,1.704285714285699
1986,357,298.23,1.7028571428571613
1995,116,300.3,1.7028571428571533
2012,184,296.58,1.700000000000013
2001,13,295.82,1.692857142857138
2005,176,295.6,1.6928571428571217
1984,269,297.21,1.6928571428571217
2006,232,297.41,1.6914285714286004
1993,319,297.36,1.690000000000006
1986,289,297.28,1.6899999999999653
1988,226,297.36,1.688571428571452
1983,184,295.33,1.6871428571428737
1997,129,296.8,1.6857142857142793
2001,105,297.35,1.6842857142856846
2011,263,297.08,1.6828571428571226
2010,154,299.95,1.6799999999999906
1992,283,293.96,1.678571428571461
