Year,Day,Temperature,Score
1989,34,242.46,30.15285714285713
1989,33,244.63,28.770000000000007
1996,30,248.65,27.978571428571428
1983,356,246.56,27.014285714285702
1996,33,251.5,26.891428571428573
1996,32,252.61,25.488571428571422
1983,355,248.03,25.251428571428566
2003,54,254.55,24.58857142857142
1989,35,246.9,24.4242857142857
2006,48,253.2,24.082857142857147
1989,355,246.36,23.564285714285692
1993,47,254.61,23.324285714285697
1996,31,255.05,23.178571428571427
1983,357,247.18,23.125714285714285
1983,354,248.75,23.054285714285705
2009,25,254.13,22.82714285714286
2007,12,251.18,22.324285714285697
1979,47,256.06,22.314285714285713
1998,354,249.72,22.238571428571426
1994,39,253.5,22.200000000000006
2003,63,258.1,22.078571428571415
1997,11,253.03,22.009999999999994
1983,353,248.41,21.574285714285725
1980,60,260.86,21.52285714285713
1985,30,252.4,21.484285714285708
1990,363,249.03,21.37714285714285
1980,59,258.03,21.28857142857145
1989,63,260.53,21.222857142857176
1985,335,254.83,21.194285714285705
1985,334,253.73,21.128571428571437
2010,7,254.62,21.117142857142856
2003,55,254.75,21.067142857142862
1996,83,260.21,20.920000000000016
1990,355,248.03,20.88285714285713
1979,46,256.48,20.84571428571428
1989,62,259.25,20.64571428571429
1997,10,252.28,20.584285714285706
2009,26,255.55,20.565714285714275
1998,70,260.85,20.38285714285712
2008,21,254.53,20.12857142857143
2001,39,255.95,20.030000000000012
1990,354,249.41,19.831428571428578
2000,344,253.74,19.799999999999986
1991,305,263.13,19.759999999999998
1985,271,270.48,19.71142857142855
2010,6,257.1,19.665714285714266
2008,348,253.28,19.598571428571425
2005,341,255.53,19.49142857142856
1989,356,250.93,19.485714285714266
2003,22,254.38,19.197142857142865
2001,45,257.35,19.191428571428553
2004,5,253.98,19.155714285714303
2011,32,256.1,18.999999999999975
2009,283,266.62,18.92999999999999
1983,351,251.73,18.917142857142863
1996,29,254.03,18.87
2007,44,256.05,18.797142857142838
1983,352,250.81,18.787142857142847
2007,11,256.55,18.50999999999999
2013,112,270.12,18.49857142857143
2006,49,258.75,18.460000000000004
2011,10,258.15,18.340000000000025
1989,255,276.58,18.328571428571447
2006,59,291.75,18.318571428571424
2002,296,267.72,18.257142857142828
1980,27,255.88,18.241428571428564
1997,100,263.9,18.2057142857143
1986,316,262.22,18.187142857142835
1997,2,286.3,18.184285714285732
1993,256,276.33,18.165714285714305
2000,65,290.7,18.012857142857115
1993,48,260.6,17.999999999999968
1996,84,263.61,17.985714285714273
2005,340,256.93,17.964285714285705
2005,4,256.75,17.932857142857138
2005,5,255.75,17.88571428571429
1993,328,259.28,17.831428571428603
1988,41,257.28,17.78714285714288
1998,69,261.85,17.66142857142853
1979,13,255.9,17.625714285714288
1985,333,258.23,17.61714285714284
2002,304,264.93,17.554285714285715
1989,64,263.93,17.545714285714276
2013,99,266.87,17.541428571428565
2013,107,268.45,17.508571428571436
2009,69,263.78,17.50000000000004
1998,353,254.53,17.398571428571426
1984,17,256.3,17.37999999999999
2002,92,266.97,17.332857142857115
2012,114,299.57,17.331428571428564
1987,32,282.74,17.317142857142866
2003,32,289.18,17.31285714285715
1982,34,252.8,17.26142857142856
2004,133,274.13,17.255714285714298
1979,4,254.5,17.250000000000007
1996,18,256.36,17.217142857142846
1995,342,258.05,17.192857142857147
1982,10,252.13,17.189999999999998
1980,28,256.63,17.172857142857147
1989,32,254.73,17.144285714285733
2010,8,258.2,17.14000000000001
2001,47,259.92,17.12428571428571
1997,298,269.05,17.1042857142857
2002,303,266.45,17.102857142857154
1998,355,253.47,17.098571428571425
2012,279,274.2,17.04428571428573
2007,13,257.68,17.03428571428571
1996,34,257.11,17.02142857142856
1997,12,253.37,17.00714285714286
1982,26,284.66,16.992857142857165
2002,61,259.3,16.962857142857143
1986,34,279.71,16.942857142857125
1982,35,252.03,16.915714285714284
2011,31,256.77,16.88285714285717
1985,272,272.75,16.878571428571433
1998,68,262.07,16.851428571428585
2009,39,283.73,16.83714285714287
1997,30,286.2,16.822857142857128
1993,71,266.11,16.754285714285704
1983,358,249.83,16.75142857142856
2011,33,258.1,16.745714285714257
1997,101,266.32,16.72428571428572
2002,56,259.65,16.70571428571431
1984,13,259.66,16.70142857142855
2001,331,261.62,16.665714285714273
1997,299,269.55,16.639999999999993
2002,60,259.35,16.60428571428569
2000,345,256.8,16.569999999999986
1981,41,254.93,16.52142857142857
1991,306,264.86,16.492857142857115
1990,356,252.95,16.48857142857143
1987,87,263.96,16.422857142857158
1995,100,268.58,16.38285714285715
2009,24,259.48,16.35428571428569
1995,59,261.6,16.352857142857122
2000,320,264.12,16.34857142857142
1979,0,253.4,16.329999999999995
2004,4,258.25,16.328571428571422
1986,88,293.36,16.31857142857145
2010,343,282.78,16.274285714285686
1980,46,261.86,16.23428571428571
1990,82,263.18,16.19428571428571
2002,295,270.57,16.184285714285718
2000,317,264.7,16.170000000000016
1998,101,294.22,16.144285714285747
1986,42,258.66,16.118571428571393
1989,254,278.53,16.082857142857172
1986,314,261.89,16.05142857142858
2006,14,283.41,16.027142857142888
2008,354,258.13,16.01000000000001
1985,19,255.13,16.008571428571422
1994,30,261.38,15.967142857142859
1989,348,254.08,15.959999999999992
2006,47,259.66,15.94999999999998
2011,47,289.25,15.905714285714282
2013,339,257.72,15.899999999999986
2009,95,270.48,15.859999999999982
2005,118,273.63,15.838571428571438
2007,95,268.91,15.814285714285697
1986,33,280.21,15.777142857142833
1989,349,254.43,15.761428571428553
1992,237,284.96,15.731428571428596
1980,26,256.03,15.727142857142894
2008,349,257.93,15.721428571428564
2009,70,267.25,15.718571428571433
2006,58,289.33,15.69142857142855
1996,66,260.61,15.658571428571415
1992,61,290.55,15.64857142857144
1995,60,261.31,15.639999999999995
1984,271,276.53,15.63857142857145
1997,98,268.47,15.63285714285712
2011,46,285.1,15.631428571428598
1998,84,292.87,15.631428571428573
2005,14,256.65,15.62571428571431
2012,85,293.55,15.614285714285725
2002,83,266.5,15.591428571428569
1986,19,282.53,15.572857142857126
2004,83,292.65,15.55571428571426
1996,320,266.61,15.532857142857129
2000,278,273.57,15.527142857142874
2002,105,297.8,15.508571428571438
2002,297,269.28,15.465714285714316
2003,56,259.8,15.457142857142856
1993,70,269.73,15.45714285714283
2012,84,294.12,15.434285714285718
2002,8,288.5,15.365714285714287
1996,13,283.86,15.360000000000014
1982,335,283.83,15.279999999999976
2000,266,274.6,15.279999999999973
1996,100,294.23,15.26857142857146
1992,120,297.8,15.248571428571438
2003,308,268.5,15.245714285714289
2004,363,288.65,15.227142857142837
1992,60,288.98,15.195714285714311
2001,40,260.82,15.171428571428569
2009,341,255.9,15.167142857142851
1992,119,297.18,15.155714285714298
1995,42,257.88,15.125714285714285
1997,31,286.85,15.111428571428585
2011,55,261.37,15.09285714285714
2002,80,265.72,15.07571428571425
1995,43,259.88,15.06142857142858
1997,3,280.02,15.051428571428564
2011,99,295.35,15.007142857142883
2013,113,273.52,14.978571428571447
1995,56,287.75,14.952857142857154
1990,83,265.78,14.918571428571445
2012,278,275.95,14.917142857142867
1991,304,268.4,14.897142857142878
1992,68,267.86,14.888571428571415
1995,263,275.28,14.85714285714289
1980,45,265.08,14.844285714285734
2000,279,274.72,14.812857142857126
1989,354,255.48,14.742857142857149
2009,40,282.9,14.742857142857124
2011,50,287.27,14.68857142857142
2001,44,260.4,14.687142857142883
1990,327,288.08,14.685714285714264
2000,280,275.5,14.66714285714286
2006,82,268.75,14.661428571428578
2003,326,266.13,14.622857142857145
1984,270,278.16,14.617142857142833
1996,25,259.0,14.58571428571428
2000,55,287.97,14.55000000000002
1993,13,260.11,14.53142857142855
1997,102,269.32,14.511428571428578
2012,90,296.68,14.485714285714291
1980,300,272.48,14.47571428571426
1979,28,259.8,14.455714285714278
1997,39,265.22,14.45428571428569
1989,36,257.63,14.43285714285714
1986,87,291.52,14.427142857142842
2006,95,294.68,14.42285714285714
1986,89,293.01,14.41285714285714
2000,64,288.02,14.408571428571415
2011,39,258.17,14.372857142857137
2009,285,272.2,14.370000000000013
2004,84,292.85,14.35857142857146
2002,55,264.55,14.329999999999993
2009,348,260.47,14.324285714285692
2003,96,272.18,14.319999999999984
2000,316,265.42,14.295714285714277
2013,340,256.6,14.251428571428546
2000,58,284.25,14.211428571428574
1990,44,261.43,14.202857142857129
1985,11,257.33,14.185714285714303
1986,83,289.71,14.174285714285702
1998,12,260.24,14.159999999999993
1991,303,267.21,14.127142857142871
2012,76,294.7,14.127142857142847
1991,302,266.23,14.11857142857141
1994,310,287.93,14.088571428571438
2005,351,261.48,14.077142857142835
2006,348,283.48,14.075714285714302
1999,60,284.97,14.072857142857174
2001,58,262.25,14.059999999999993
2001,5,283.72,14.052857142857164
1997,319,266.17,14.044285714285698
2003,74,290.32,14.041428571428566
2000,313,266.02,14.032857142857162
2008,341,281.5,14.031428571428576
1986,51,264.34,14.030000000000014
2003,92,294.65,14.025714285714262
2012,115,296.15,14.012857142857115
1983,62,288.71,13.988571428571406
1998,155,279.45,13.975714285714307
1987,355,275.25,13.971428571428564
2000,315,265.97,13.9685714285714
2012,86,291.45,13.967142857142846
2013,121,272.92,13.96571428571426
1993,55,263.78,13.95428571428574
2000,63,286.1,13.924285714285734
2000,346,260.47,13.912857142857117
2012,339,283.8,13.905714285714282
1993,327,261.36,13.894285714285704
1997,73,266.42,13.888571428571415
1993,345,286.25,13.884285714285713
1999,59,285.55,13.872857142857145
1979,352,279.36,13.841428571428594
2009,23,260.72,13.839999999999975
2006,15,281.63,13.838571428571429
2002,57,261.13,13.83
1980,333,286.48,13.822857142857158
1989,352,257.46,13.81714285714287
1998,11,264.39,13.817142857142866
2003,73,291.68,13.805714285714291
1987,33,279.22,13.79285714285716
2013,105,271.97,13.768571428571404
2004,26,260.95,13.767142857142858
1987,336,284.13,13.76571428571428
2003,37,259.63,13.764285714285725
1994,53,264.98,13.7185714285714
2000,321,269.12,13.704285714285716
1979,48,266.16,13.704285714285684
2002,84,269.3,13.702857142857129
2006,291,275.23,13.689999999999989
2012,30,284.28,13.669999999999959
1991,2,259.08,13.65000000000001
1999,2,257.02,13.64428571428573
2009,284,272.45,13.637142857142862
1996,58,261.93,13.634285714285706
1988,5,257.16,13.63285714285711
2006,81,268.43,13.628571428571417
1984,342,284.71,13.62142857142855
2003,309,269.68,13.581428571428562
1993,12,259.11,13.574285714285704
2003,158,285.93,13.564285714285704
1997,275,299.5,13.558571428571431
2011,80,294.25,13.542857142857136
1996,65,261.8,13.522857142857138
1986,284,272.36,13.514285714285693
2002,305,268.8,13.512857142857124
1979,5,258.58,13.511428571428585
1980,25,260.31,13.501428571428571
1979,130,277.15,13.481428571428589
2006,25,284.4,13.471428571428548
1985,31,257.58,13.45857142857145
1979,27,261.46,13.458571428571434
2007,45,256.4,13.415714285714305
1988,71,266.23,13.409999999999993
1998,268,301.95,13.40142857142854
2009,85,268.6,13.399999999999977
1993,9,260.3,13.395714285714282
2004,15,282.73,13.392857142857158
2012,29,284.0,13.388571428571433
2001,304,292.0,13.384285714285706
1999,271,280.62,13.359999999999998
2001,332,265.47,13.359999999999973
1987,88,266.66,13.357142857142833
2009,343,257.52,13.355714285714303
1988,31,260.13,13.351428571428576
2001,0,261.57,13.340000000000016
2001,303,293.02,13.332857142857124
1999,315,289.6,13.330000000000025
2006,57,285.63,13.324285714285704
1994,77,290.36,13.320000000000018
1994,38,260.78,13.317142857142885
1989,314,288.18,13.304285714285722
2001,330,265.25,13.302857142857151
1986,249,283.58,13.301428571428582
2004,205,288.1,13.29428571428569
1985,336,262.43,13.291428571428558
1980,353,258.08,13.285714285714306
1985,332,262.43,13.26571428571428
1984,119,275.88,13.254285714285711
1987,68,267.91,13.234285714285688
