Year,Day,Temperature,Score
1989,327,268.71,24.499999999999975
1985,59,262.93,21.855714285714292
1984,34,267.23,21.792857142857155
1984,351,265.53,21.52285714285711
1997,351,265.22,21.400000000000023
1999,56,265.47,21.28000000000003
1985,61,262.58,21.217142857142836
1990,362,266.4,21.01714285714283
1989,328,267.73,20.998571428571445
1998,87,266.9,20.93285714285712
1998,86,266.62,20.79285714285714
1990,22,262.53,20.791428571428543
1979,335,228.98,20.6457142857143
1980,79,264.93,20.61142857142858
2001,355,268.07,20.601428571428563
1986,53,262.19,20.499999999999996
1994,32,263.56,20.331428571428567
2000,55,263.32,20.31571428571428
1998,53,227.9,20.16571428571428
1994,33,264.58,20.155714285714264
1984,349,266.48,20.102857142857154
1997,344,262.97,19.790000000000024
1984,33,263.53,19.767142857142826
1990,9,264.25,19.64142857142857
1988,2,232.71,19.158571428571417
1990,363,265.3,19.147142857142864
1983,335,263.5,18.805714285714284
1996,60,264.85,18.80285714285717
1988,54,263.55,18.718571428571437
1997,50,263.27,18.57999999999998
2007,23,266.25,18.431428571428572
2005,28,262.63,18.33571428571428
1985,58,259.81,18.318571428571428
1980,80,264.08,18.24999999999998
1982,333,263.98,18.182857142857156
1980,23,265.03,18.155714285714257
1988,3,230.88,18.121428571428584
1998,85,264.45,18.051428571428563
1980,291,265.03,18.02285714285711
2000,56,261.19,17.972857142857148
2001,31,260.22,17.965714285714313
2008,303,266.58,17.965714285714274
1999,18,261.9,17.931428571428544
1986,347,263.71,17.72285714285712
1987,28,258.34,17.651428571428543
1982,7,260.5,17.639999999999997
1985,62,259.05,17.605714285714292
2001,33,262.24,17.577142857142864
1985,1,263.65,17.57142857142855
1998,300,263.7,17.56857142857142
1997,2,260.3,17.537142857142868
1990,23,260.0,17.421428571428574
1984,352,260.5,17.315714285714282
1979,334,231.31,17.308571428571423
1998,2,261.55,17.2657142857143
2006,60,261.2,17.247142857142844
1998,52,232.1,17.245714285714296
1980,74,263.5,17.231428571428573
1984,350,263.36,17.204285714285724
2010,332,266.32,17.195714285714278
2010,19,237.4,17.16428571428571
1983,74,233.41,17.157142857142862
1986,54,258.59,17.15571428571426
1992,90,235.01,17.144285714285722
1986,348,263.99,17.140000000000008
1990,8,263.83,17.06571428571427
2006,40,233.45,17.045714285714297
2004,23,236.25,16.97714285714286
2006,21,263.63,16.957142857142856
1986,344,262.23,16.948571428571444
1997,334,262.9,16.922857142857115
1998,88,265.37,16.92000000000001
1983,318,260.91,16.89428571428573
2002,361,265.25,16.875714285714288
1983,309,236.06,16.825714285714277
1986,57,261.29,16.791428571428582
1985,6,260.83,16.79142857142855
1986,52,260.63,16.772857142857134
1984,35,264.05,16.745714285714296
1994,50,236.43,16.72285714285713
2012,66,260.72,16.668571428571454
1986,345,262.34,16.637142857142827
1979,75,263.73,16.594285714285736
1997,332,264.47,16.567142857142876
1999,86,236.28,16.558571428571437
2002,344,263.4,16.524285714285693
1992,18,257.36,16.48142857142858
1997,49,261.05,16.47428571428572
1995,30,229.3,16.467142857142846
1985,2,261.23,16.43428571428573
2003,38,262.45,16.42714285714285
2005,16,258.52,16.401428571428557
1997,51,261.32,16.36714285714285
1990,341,261.88,16.338571428571417
2007,48,263.6,16.29857142857145
1990,24,259.23,16.282857142857157
1993,70,231.2,16.212857142857157
2001,336,261.95,16.197142857142843
1982,69,264.36,16.160000000000014
2008,281,270.73,16.11000000000002
2009,364,261.27,16.077142857142842
1996,15,258.63,16.05714285714285
1989,329,262.4,16.055714285714267
1996,17,262.23,16.004285714285732
1979,76,262.96,15.937142857142833
2001,34,260.49,15.90000000000001
2006,19,263.7,15.868571428571418
2011,1,266.9,15.849999999999982
2001,32,258.17,15.84428571428573
1990,7,262.38,15.827142857142851
1997,92,241.85,15.82571428571429
1996,78,261.38,15.808571428571424
2007,31,263.88,15.788571428571421
1989,90,261.88,15.764285714285709
2012,65,259.7,15.762857142857127
1980,71,263.06,15.674285714285714
1983,75,235.5,15.668571428571429
1993,11,231.53,15.66
2005,27,263.45,15.658571428571415
1982,8,258.75,15.599999999999994
1999,14,260.0,15.545714285714293
2002,275,271.68,15.485714285714295
1995,336,261.78,15.4785714285714
1990,2,259.4,15.455714285714262
1984,8,233.06,15.450000000000001
1997,64,257.72,15.437142857142886
2006,59,259.63,15.409999999999993
1990,10,259.71,15.39285714285712
1999,66,260.47,15.37000000000003
1994,82,261.73,15.361428571428588
1998,299,262.35,15.342857142857168
2005,56,262.6,15.297142857142878
1998,313,265.6,15.267142857142883
2006,41,234.28,15.224285714285713
1988,324,261.63,15.132857142857132
1986,356,258.39,15.129999999999992
1988,1,236.28,15.119999999999996
1999,57,260.89,15.081428571428559
1985,60,257.18,15.044285714285719
2010,97,264.55,15.027142857142868
