Year,Day,Temperature,Score
2011,62,280.57,7.785714285714302
1994,261,276.61,7.285714285714262
2013,85,292.77,7.0471428571428545
2012,95,291.35,6.901428571428588
2012,56,294.05,6.800000000000011
2012,10,281.5,6.73142857142858
2011,61,282.47,6.698571428571411
2012,55,294.2,6.607142857142833
1983,176,277.23,6.554285714285689
2003,48,281.5,6.438571428571428
2002,298,278.5,6.417142857142859
2003,47,281.75,6.405714285714282
1994,345,290.43,6.308571428571448
2003,60,281.68,6.2985714285714165
2000,60,291.9,6.272857142857122
2012,94,291.4,6.257142857142834
2011,190,278.07,6.248571428571446
2007,81,292.1,6.237142857142885
2003,122,280.15,6.197142857142889
1991,204,277.18,6.10999999999999
1983,178,276.63,6.097142857142858
1999,280,288.55,6.081428571428579
1990,85,291.71,6.019999999999974
2001,143,279.62,5.925714285714288
1984,270,277.63,5.89000000000001
1984,267,277.48,5.8785714285714095
2007,300,287.85,5.820000000000026
2013,116,290.6,5.800000000000019
2004,53,282.73,5.784285714285708
2011,332,289.35,5.732857142857175
2002,261,277.8,5.681428571428561
2010,50,292.1,5.677142857142883
1983,177,277.43,5.640000000000002
2006,284,289.73,5.601428571428593
2006,310,279.85,5.585714285714256
2001,344,281.37,5.578571428571422
1994,260,277.48,5.564285714285696
2007,27,283.03,5.550000000000027
2012,333,290.05,5.515714285714296
2012,92,290.12,5.510000000000007
2002,257,288.2,5.479999999999985
2004,123,281.13,5.471428571428573
1982,198,277.88,5.461428571428582
2005,147,279.13,5.437142857142858
2010,288,278.37,5.42714285714285
1991,226,277.58,5.424285714285726
1986,204,277.51,5.420000000000008
2003,271,279.06,5.42
1992,238,277.96,5.407142857142877
1994,262,277.93,5.402857142857134
1989,59,291.5,5.395714285714283
1981,77,291.13,5.358571428571428
1983,104,282.43,5.357142857142841
1995,89,280.65,5.345714285714304
2005,310,288.68,5.334285714285727
2007,47,291.93,5.334285714285719
1983,353,289.88,5.32285714285715
1983,103,281.58,5.31142857142858
1994,311,278.53,5.305714285714316
2005,309,288.3,5.302857142857151
1997,354,289.87,5.2885714285714345
2012,332,288.82,5.278571428571435
1994,337,288.63,5.277142857142865
2007,46,291.08,5.275714285714271
2003,76,292.35,5.271428571428593
2011,193,277.82,5.265714285714296
2005,311,288.63,5.237142857142861
1997,282,288.17,5.211428571428582
2009,95,280.23,5.19571428571427
2011,13,291.3,5.192857142857146
2006,361,282.2,5.187142857142866
1983,175,278.5,5.182857142857147
2002,127,290.15,5.179999999999974
2000,362,281.9,5.150000000000034
2006,283,288.83,5.144285714285705
2013,199,287.55,5.132857142857152
2002,128,289.1,5.128571428571441
2012,98,282.37,5.128571428571433
1999,334,289.47,5.124285714285747
2009,123,282.08,5.1228571428571525
2008,20,283.18,5.105714285714279
2003,282,279.13,5.071428571428579
2010,129,289.15,5.071428571428547
2000,150,279.35,5.062857142857134
2008,75,290.87,5.05857142857144
1992,15,282.86,5.0499999999999705
2010,51,290.82,5.0471428571428545
2007,147,288.56,5.0457142857142925
2013,131,288.9,5.0457142857142685
1984,116,280.41,5.0457142857142525
2011,337,280.42,5.037142857142848
1991,202,277.21,5.022857142857163
1998,344,289.74,5.018571428571444
2000,118,290.92,5.015714285714296
1980,271,287.66,5.012857142857164
2002,34,284.35,4.994285714285695
1997,325,288.8,4.98571428571429
1999,270,288.1,4.977142857142886
2009,364,291.9,4.975714285714267
2010,131,280.15,4.9542857142857315
2009,117,280.93,4.949999999999997
1981,92,289.98,4.942857142857171
2008,4,291.52,4.937142857142841
2011,63,282.77,4.935714285714304
1988,85,281.88,4.931428571428577
1994,339,289.58,4.929999999999991
1992,27,283.08,4.920000000000024
2006,242,287.35,4.911428571428595
1990,82,289.66,4.902857142857158
1993,15,291.21,4.897142857142853
1987,322,288.3,4.894285714285729
2012,2,290.78,4.89142857142854
1989,27,291.23,4.8857142857143
2007,152,279.75,4.8814285714285734
2013,37,291.72,4.875714285714309
1980,226,278.58,4.8714285714285825
2010,123,289.72,4.870000000000037
2002,221,287.1,4.8685714285714505
2013,253,278.35,4.861428571428552
2007,60,290.85,4.854285714285733
1991,311,279.98,4.851428571428569
2005,30,290.72,4.850000000000031
1999,79,290.47,4.848571428571445
1989,137,287.5,4.844285714285718
2005,83,283.03,4.842857142857164
2008,140,280.47,4.839999999999975
2005,229,286.2,4.829999999999984
2008,74,290.7,4.827142857142852
2008,226,278.38,4.821428571428571
2011,113,281.4,4.815714285714315
1995,55,291.88,4.81285714285715
2013,132,288.15,4.812857142857126
2012,128,288.97,4.805714285714316
1980,305,279.65,4.801428571428597
2007,353,290.03,4.7999999999999705
1999,179,286.67,4.797142857142871
2006,276,287.0,4.7971428571428545
2010,193,286.62,4.7914285714285745
2006,311,280.6,4.787142857142824
2013,130,289.2,4.781428571428559
2006,192,278.85,4.781428571428543
2013,354,282.02,4.778571428571444
1986,172,278.09,4.7771428571428896
2011,291,289.07,4.76999999999999
1979,99,281.83,4.762857142857172
1981,114,280.63,4.752857142857148
2005,123,290.28,4.742857142857117
1980,130,288.5,4.740000000000001
2012,175,279.4,4.732857142857158
2002,297,280.63,4.730000000000002
2013,64,291.02,4.729999999999985
1989,54,290.66,4.728571428571448
1988,141,279.78,4.728571428571448
1991,201,276.68,4.722857142857135
2013,156,287.42,4.715714285714292
1996,42,283.83,4.71142857142859
1999,271,288.17,4.7057142857142935
2002,252,279.0,4.7057142857142855
2005,306,288.78,4.705714285714261
1997,189,278.95,4.700000000000005
2008,225,278.1,4.699999999999981
2006,90,282.55,4.694285714285708
2001,96,290.07,4.691428571428576
2001,266,287.45,4.688571428571412
2005,98,290.43,4.682857142857139
2012,1,289.93,4.675714285714297
2005,122,289.48,4.672857142857164
2011,186,277.7,4.672857142857148
1992,54,283.05,4.67
1984,330,288.25,4.652857142857142
1980,36,282.38,4.63857142857144
2003,315,280.85,4.6342857142856975
2000,132,289.12,4.628571428571433
