Year,Day,Temperature,Score
1991,148,300.75,18.775714285714287
1991,147,297.68,16.195714285714285
1999,225,273.85,14.637142857142837
1987,192,296.11,14.352857142857156
1998,261,277.7,14.335714285714305
1998,262,278.55,14.264285714285709
1991,146,296.73,13.88428571428573
1987,190,294.75,13.745714285714289
1994,199,297.63,13.639999999999986
1994,200,296.31,13.348571428571429
1986,219,296.06,13.217142857142855
1988,190,272.13,12.91
1998,69,283.77,12.907142857142876
2012,148,296.38,12.822857142857142
1983,279,302.91,12.784285714285732
1988,191,271.53,12.725714285714316
1979,209,296.75,12.535714285714286
1987,195,296.78,12.521428571428544
2008,139,297.63,12.474285714285713
2009,240,299.63,12.474285714285713
2012,147,297.7,12.465714285714268
2002,293,284.45,12.362857142857163
1998,260,279.2,12.345714285714296
1987,191,293.68,12.328571428571438
2002,235,298.73,12.287142857142872
2009,302,304.97,12.214285714285738
1997,207,297.8,12.205714285714302
1997,208,297.5,12.124285714285707
1983,278,302.28,12.11428571428569
1997,240,301.64,12.104285714285709
2010,197,275.4,12.001428571428594
2009,270,281.2,11.935714285714296
1999,226,274.55,11.805714285714275
1991,254,299.11,11.762857142857156
1988,192,272.83,11.724285714285738
1986,167,295.61,11.711428571428574
2002,236,299.32,11.68857142857142
1997,228,296.45,11.657142857142844
2008,138,297.65,11.62285714285712
1979,210,295.86,11.585714285714298
1986,220,294.63,11.578571428571431
2013,259,279.0,11.565714285714275
1992,307,284.93,11.54714285714284
2013,258,279.92,11.501428571428553
1992,14,289.05,11.448571428571427
2009,239,299.21,11.418571428571406
1997,239,300.15,11.402857142857117
2003,238,279.78,11.37714285714288
1991,255,299.15,11.351428571428553
1986,253,300.06,11.321428571428571
1987,229,275.83,11.245714285714298
1994,345,306.91,11.241428571428587
1999,224,277.5,11.205714285714294
1986,252,300.36,11.18428571428574
2001,170,276.87,11.18142857142856
2007,192,274.3,11.181428571428553
1992,175,294.75,11.105714285714287
1988,151,275.23,11.072857142857117
1990,170,276.5,11.064285714285713
1981,256,279.23,11.054285714285689
1995,228,277.8,11.009999999999982
1991,189,293.03,11.007142857142819
1980,182,275.48,10.979999999999977
1994,197,292.78,10.958571428571393
1994,196,291.5,10.938571428571427
1998,263,280.95,10.928571428571445
2002,133,297.88,10.92857142857142
1995,262,281.58,10.927142857142874
1993,38,287.08,10.907142857142876
2002,238,299.27,10.901428571428555
2012,85,283.77,10.892857142857151
2009,119,299.2,10.888571428571424
2009,238,299.9,10.887142857142846
1988,189,275.55,10.871428571428567
2004,241,297.5,10.847142857142858
2001,148,296.74,10.805714285714291
2006,158,295.43,10.800000000000011
1997,209,296.07,10.779999999999998
2008,195,293.48,10.768571428571445
1994,344,306.43,10.752857142857149
1998,162,279.47,10.739999999999968
2004,242,296.35,10.734285714285729
1994,265,298.3,10.73000000000001
1992,125,297.91,10.710000000000027
1982,155,293.53,10.697142857142833
2013,210,292.45,10.69285714285713
2002,172,276.32,10.637142857142862
1992,191,291.71,10.628571428571401
2002,173,276.2,10.575714285714298
2010,196,275.05,10.497142857142835
1994,201,291.31,10.494285714285711
1997,210,293.57,10.458571428571418
2013,271,281.57,10.434285714285725
2011,185,278.43,10.42285714285714
1983,249,281.83,10.40000000000001
1983,250,282.23,10.387142857142837
2013,249,299.5,10.374285714285715
2008,248,281.6,10.3642857142857
1979,93,280.78,10.317142857142885
1991,278,281.88,10.312857142857151
1999,275,282.72,10.31142857142854
2001,118,279.97,10.309999999999977
2008,140,296.55,10.292857142857153
2007,238,281.58,10.287142857142864
1993,146,276.23,10.279999999999982
1989,284,284.83,10.267142857142867
1997,170,294.37,10.258571428571429
1996,235,298.68,10.25285714285714
2013,252,302.1,10.251428571428594
2013,251,300.55,10.23142857142858
2007,272,299.8,10.21285714285716
1982,196,294.36,10.140000000000011
2003,239,278.63,10.12285714285716
1980,183,276.23,10.121428571428542
2010,244,280.75,10.118571428571427
1989,203,291.96,10.118571428571418
1983,280,299.98,10.11285714285717
1994,142,294.5,10.10142857142856
1987,39,287.84,10.098571428571452
1987,194,294.63,10.048571428571424
1995,185,292.65,10.039999999999973
1991,149,292.58,10.03714285714283
1996,294,285.11,10.03142857142856
1996,173,277.75,10.030000000000014
1980,353,288.88,10.030000000000005
2010,193,276.8,10.014285714285702
2006,192,293.53,10.011428571428544
1990,107,281.68,9.970000000000002
1982,246,296.96,9.941428571428544
2004,240,296.95,9.93857142857142
2009,226,295.96,9.922857142857124
2010,198,275.4,9.915714285714305
2000,317,288.0,9.91428571428572
1996,234,296.48,9.912857142857165
1999,105,281.82,9.904285714285729
2005,148,294.0,9.901428571428571
1988,209,295.0,9.900000000000002
1994,189,276.66,9.885714285714252
1984,235,280.0,9.868571428571427
1980,311,284.71,9.842857142857165
1995,308,304.86,9.838571428571438
1990,171,277.66,9.828571428571413
1999,276,283.37,9.814285714285713
1982,84,284.63,9.811428571428564
1990,218,295.73,9.807142857142878
1994,188,276.13,9.802857142857144
1996,177,275.6,9.79714285714283
1989,285,285.36,9.78999999999998
1985,191,276.53,9.78571428571431
1982,245,296.96,9.78142857142855
1992,306,286.8,9.779999999999989
1979,208,294.96,9.761428571428553
1979,328,287.93,9.739999999999993
2005,30,289.33,9.734285714285729
2003,240,280.3,9.721428571428557
1984,131,281.13,9.720000000000002
1999,263,298.67,9.710000000000012
1998,163,279.42,9.709999999999988
1999,274,283.8,9.705714285714278
2001,207,278.07,9.699999999999998
1981,269,298.48,9.690000000000023
1996,343,289.0,9.672857142857149
1993,228,277.98,9.647142857142837
1981,296,302.53,9.64571428571426
1988,30,288.1,9.628571428571417
1980,312,284.98,9.6242857142857
1990,221,293.93,9.615714285714294
1999,227,276.74,9.59714285714285
1988,29,289.28,9.588571428571454
1981,255,281.11,9.587142857142842
1986,206,293.63,9.5557142857143
2007,148,276.23,9.544285714285698
1997,249,298.74,9.540000000000012
1980,77,302.58,9.535714285714269
1997,225,294.7,9.529999999999982
2005,31,288.78,9.528571428571452
1997,241,296.62,9.515714285714296
2002,285,302.27,9.512857142857124
1991,279,283.68,9.511428571428562
2006,210,277.68,9.508571428571413
2007,190,274.9,9.500000000000032
1979,312,285.13,9.495714285714289
1988,150,276.48,9.487142857142844
1990,222,293.86,9.478571428571447
2010,93,285.17,9.475714285714266
2011,270,299.37,9.451428571428576
1993,107,298.13,9.44571428571427
2005,114,280.88,9.440000000000007
1987,143,277.54,9.431428571428544
1992,197,276.11,9.422857142857131
2009,301,303.33,9.421428571428553
1991,145,293.36,9.418571428571438
1996,344,289.63,9.407142857142869
1993,317,286.36,9.398571428571415
2004,88,300.28,9.3985714285714
2004,243,295.68,9.392857142857151
1980,199,292.83,9.392857142857126
1987,193,291.68,9.390000000000011
1982,85,285.73,9.37714285714283
1983,151,277.11,9.3742857142857
1982,152,291.98,9.368571428571451
1993,37,288.08,9.341428571428585
2009,241,296.71,9.334285714285686
1987,228,276.25,9.332857142857133
1983,211,278.53,9.328571428571454
1991,214,276.68,9.32571428571429
2009,141,297.35,9.315714285714307
1979,220,294.38,9.315714285714291
1988,230,295.75,9.311428571428573
1999,172,293.1,9.308571428571456
1998,70,286.77,9.305714285714307
1992,325,287.71,9.30000000000002
2012,245,297.3,9.295714285714284
1981,197,277.58,9.29285714285716
1991,188,290.63,9.292857142857136
1990,108,282.06,9.267142857142849
1988,149,275.86,9.254285714285702
1979,165,274.05,9.252857142857133
2007,237,280.63,9.251428571428571
2006,183,295.45,9.251428571428562
2012,238,280.7,9.230000000000002
1993,297,285.88,9.230000000000002
2005,253,281.1,9.229999999999977
1984,236,281.0,9.214285714285706
2001,169,276.82,9.211428571428574
1989,124,280.53,9.20571428571431
2001,197,291.65,9.20142857142855
1993,263,283.28,9.194285714285732
1994,190,276.18,9.194285714285709
1982,167,277.25,9.190000000000007
1997,189,291.52,9.187142857142833
2005,254,280.78,9.171428571428603
2012,146,295.68,9.171428571428578
1984,260,296.83,9.171428571428569
2010,229,293.57,9.165714285714273
1979,94,282.41,9.165714285714257
1994,250,279.48,9.157142857142835
2005,213,294.48,9.154285714285736
1997,50,287.89,9.138571428571456
2009,303,303.37,9.137142857142862
1994,343,305.68,9.134285714285713
1989,118,279.31,9.131428571428566
2012,183,279.05,9.09999999999999
1999,339,288.87,9.098571428571429
1995,48,290.0,9.084285714285711
1985,174,291.43,9.080000000000016
1994,198,290.33,9.079999999999993
2012,158,277.87,9.07428571428572
2011,269,299.83,9.065714285714266
2001,206,277.65,9.06428571428573
2008,142,296.83,9.061428571428555
2002,319,303.57,9.057142857142862
1991,193,274.0,9.048571428571424
2009,169,294.98,9.047142857142878
2001,199,292.85,9.044285714285738
2013,72,287.0,9.042857142857144
2010,243,283.15,9.037142857142872
1995,227,278.48,9.037142857142848
1979,97,286.03,9.03285714285717
1995,261,282.66,9.032857142857129
1986,254,297.36,9.03000000000002
2007,273,301.15,9.014285714285693
2002,292,287.78,9.010000000000032
2000,193,276.62,9.001428571428578
2008,227,294.8,9.001428571428571
1980,181,277.73,8.994285714285695
2011,71,288.15,8.985714285714307
2006,191,291.93,8.982857142857151
2002,213,280.45,8.981428571428589
1995,350,304.58,8.972857142857126
1983,251,283.3,8.971428571428564
2009,1,292.2,8.967142857142855
1996,301,300.03,8.955714285714253
2010,216,276.97,8.949999999999964
1992,81,287.86,8.94285714285713
2007,255,296.8,8.940000000000014
2012,246,295.6,8.937142857142874
1982,256,296.71,8.922857142857124
1983,242,280.05,8.921428571428553
2012,116,283.4,8.911428571428596
2002,181,278.6,8.902857142857133
1991,288,284.23,8.902857142857126
2007,318,288.13,8.898571428571424
2009,272,284.02,8.8957142857143
1993,145,278.28,8.888571428571465
1997,137,295.22,8.881428571428605
2011,357,292.9,8.88000000000002
1979,66,287.73,8.87999999999998
2002,212,278.65,8.874285714285739
2009,250,282.18,8.872857142857145
2008,196,290.45,8.868571428571418
2013,257,282.07,8.865714285714294
1987,263,282.75,8.862857142857129
1981,309,287.23,8.86142857142856
1996,170,278.93,8.84714285714285
2003,230,295.96,8.841428571428562
2010,225,278.25,8.83
1990,85,285.88,8.828571428571438
1984,132,280.71,8.825714285714307
2007,147,277.8,8.825714285714273
1982,257,294.78,8.821428571428546
1993,288,301.21,8.819999999999977
1999,311,287.1,8.817142857142837
1982,251,298.86,8.81142857142858
2010,226,279.53,8.807142857142887
2000,180,290.74,8.794285714285722
1987,38,288.54,8.792857142857128
1989,233,280.83,8.790000000000012
1998,1,291.32,8.778571428571443
2004,285,286.72,8.778571428571395
2007,251,296.35,8.772857142857163
2002,4,292.25,8.765714285714296
1990,223,294.36,8.761428571428585
1983,185,291.96,8.742857142857133
1980,158,291.83,8.738571428571406
1993,177,293.13,8.734285714285713
1997,205,294.07,8.734285714285704
2013,234,280.12,8.727142857142853
2005,164,278.68,8.727142857142837
1980,133,296.66,8.725714285714307
1992,120,282.5,8.722857142857151
1986,251,298.51,8.718571428571424
1989,188,275.98,8.71142857142855
1999,228,281.47,8.711428571428542
2003,140,292.45,8.709999999999988
2009,0,293.75,8.704285714285723
1994,346,304.46,8.702857142857122
2010,195,276.92,8.70142857142856
1986,121,296.84,8.701428571428542
1996,178,274.66,8.694285714285693
1981,259,294.63,8.684285714285702
1997,105,298.02,8.679999999999975
1995,229,279.8,8.659999999999993
1995,66,289.41,8.659999999999984
1988,237,280.96,8.658571428571438
1995,307,303.11,8.657142857142876
2000,239,280.85,8.649999999999986
2009,236,295.18,8.64428571428572
